locus_tag	ftype	length_bp	gene	EC_number	COG	product
H37Rv_03527	gene	1530	guaA			
H37Rv_03527	CDS	1530	guaA	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
H37Rv_03528	gene	909	crtB			
H37Rv_03528	CDS	909	crtB	2.5.1.-	COG1562	Phytoene synthase
H37Rv_03529	gene	1080				
H37Rv_03529	CDS	1080		2.5.1.10	COG0142	(2E,6E)-farnesyl diphosphate synthase
H37Rv_03530	gene	921				
H37Rv_03530	CDS	921		2.1.1.-		Putative S-adenosyl-L-methionine-dependent methyltransferase
H37Rv_03531	gene	789				
H37Rv_03531	CDS	789			COG0637	putative protein
H37Rv_03532	gene	2361				
H37Rv_03532	CDS	2361		3.2.1.-	COG1554	putative glycosyl hydrolase
H37Rv_03533	gene	1053				
H37Rv_03533	CDS	1053			COG0399	Protein
H37Rv_03534	gene	1602				
H37Rv_03534	CDS	1602				hypothetical protein
H37Rv_03535	gene	705				
H37Rv_03535	CDS	705		2.1.2.-	COG0223	dTDP-4-amino-4,6-dideoxyglucose formyltransferase
H37Rv_03536	gene	567				
H37Rv_03536	CDS	567				HTH-type transcriptional repressor
H37Rv_03537	gene	888				
H37Rv_03537	CDS	888		1.14.11.-	COG2175	Alpha-ketoglutarate-dependent sulfate ester dioxygenase
H37Rv_03538	gene	300				
H37Rv_03538	CDS	300				Antitoxin VapB47
H37Rv_03539	gene	402				
H37Rv_03539	CDS	402		3.1.-.-		Ribonuclease VapC47
H37Rv_03540	gene	1737	choD			
H37Rv_03540	CDS	1737	choD	1.1.3.6	COG2303	Cholesterol oxidase
H37Rv_03541	gene	1128	guaB3			
H37Rv_03541	CDS	1128	guaB3	1.-.-.-	COG0516	putative oxidoreductase
H37Rv_03542	gene	1590	guaB			
H37Rv_03542	CDS	1590	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
H37Rv_03543	gene	411				
H37Rv_03543	CDS	411				putative protein
H37Rv_03544	gene	900	rsdA			
H37Rv_03544	CDS	900	rsdA			Anti-sigma-D factor RsdA
H37Rv_03545	gene	576	sigD			
H37Rv_03545	CDS	576	sigD			ECF RNA polymerase sigma factor SigD
H37Rv_03546	gene	792				
H37Rv_03546	CDS	792				hypothetical protein
H37Rv_03547	gene	309	whiB3			
H37Rv_03547	CDS	309	whiB3			Redox- and pH-responsive transcriptional regulator WhiB3
H37Rv_03548	gene	1620	groEL1			
H37Rv_03548	CDS	1620	groEL1		COG0459	60 kDa chaperonin 1
H37Rv_03549	gene	303	groS			
H37Rv_03549	CDS	303	groS		COG0234	10 kDa chaperonin
H37Rv_03550	gene	1035	tsaD			
H37Rv_03550	CDS	1035	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
H37Rv_03551	gene	477	rimI			
H37Rv_03551	CDS	477	rimI	2.3.1.255	COG0456	N-alpha-acetyltransferase RimI
H37Rv_03552	gene	636				
H37Rv_03552	CDS	636			COG1214	putative protein
H37Rv_03553	gene	507	tsaE			
H37Rv_03553	CDS	507	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
H37Rv_03554	gene	1227	alr			
H37Rv_03554	CDS	1227	alr	5.1.1.1	COG0787	Alanine racemase
H37Rv_03555	gene	537				
H37Rv_03555	CDS	537				PPE family protein PPE57
H37Rv_03556	gene	1164				
H37Rv_03556	CDS	1164				hypothetical protein
H37Rv_03557	gene	165				
H37Rv_03557	CDS	165				hypothetical protein
H37Rv_03558	gene	105				
H37Rv_03558	CDS	105				hypothetical protein
H37Rv_03559	gene	846				
H37Rv_03559	CDS	846				IS256 family transposase ISRo1
H37Rv_03560	gene	1383	gadA			
H37Rv_03560	CDS	1383	gadA	4.1.1.15	COG0076	Glutamate decarboxylase
H37Rv_03561	gene	1422	nnr			
H37Rv_03561	CDS	1422	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
H37Rv_03562	gene	699				
H37Rv_03562	CDS	699				hypothetical protein
H37Rv_03563	gene	939				
H37Rv_03563	CDS	939				hypothetical protein
H37Rv_03564	gene	1875	glmS			
H37Rv_03564	CDS	1875	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
H37Rv_03565	gene	477				
H37Rv_03565	CDS	477				hypothetical protein
H37Rv_03566	gene	843				
H37Rv_03566	CDS	843				hypothetical protein
H37Rv_03567	gene	1431				
H37Rv_03567	CDS	1431				hypothetical protein
H37Rv_03568	gene	312				
H37Rv_03568	CDS	312				hypothetical protein
H37Rv_03569	gene	1347	glmM			
H37Rv_03569	CDS	1347	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
H37Rv_03570	gene	456	rpsI			
H37Rv_03570	CDS	456	rpsI		COG0103	30S ribosomal protein S9
H37Rv_03571	gene	534	rplM			
H37Rv_03571	CDS	534	rplM		COG0102	50S ribosomal protein L13
H37Rv_03572	gene	303	esxT			
H37Rv_03572	CDS	303	esxT		COG4842	ESAT-6-like protein EsxT
H37Rv_03573	gene	432				
H37Rv_03573	CDS	432				hypothetical protein
H37Rv_03574	gene	1215				
H37Rv_03574	CDS	1215				hypothetical protein
H37Rv_03575	gene	3711	eccC_1			
H37Rv_03575	CDS	3711	eccC_1		COG1674	ESX secretion system protein EccC
H37Rv_03576	gene	1404	eccD1_1			
H37Rv_03576	CDS	1404	eccD1_1			ESX-1 secretion system protein EccD1
H37Rv_03577	gene	1374	mycP4			
H37Rv_03577	CDS	1374	mycP4	3.4.21.-	COG1404	Mycosin-4
H37Rv_03578	gene	1413	eccB3_2			
H37Rv_03578	CDS	1413	eccB3_2	3.6.-.-		ESX-3 secretion system ATPase EccB3
H37Rv_03579	gene	789	cut3_1			
H37Rv_03579	CDS	789	cut3_1	3.1.1.74		putative cutinase cut3
H37Rv_03580	gene	681	cut3_2			
H37Rv_03580	CDS	681	cut3_2	3.1.1.74		putative cutinase cut3
H37Rv_03581	gene	1686				
H37Rv_03581	CDS	1686				hypothetical protein
H37Rv_03582	gene	894	truA			
H37Rv_03582	CDS	894	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
H37Rv_03583	gene	543	rplQ			
H37Rv_03583	CDS	543	rplQ		COG0203	50S ribosomal protein L17
H37Rv_03584	gene	1044	rpoA			
H37Rv_03584	CDS	1044	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
H37Rv_03585	gene	606	rpsD			
H37Rv_03585	CDS	606	rpsD		COG0522	30S ribosomal protein S4
H37Rv_03586	gene	420	rpsK			
H37Rv_03586	CDS	420	rpsK		COG0100	30S ribosomal protein S11
H37Rv_03587	gene	375	rpsM			
H37Rv_03587	CDS	375	rpsM		COG0099	30S ribosomal protein S13
H37Rv_03588	gene	222	infA			
H37Rv_03588	CDS	222	infA		COG0361	Translation initiation factor IF-1
H37Rv_03589	gene	858				
H37Rv_03589	CDS	858				hypothetical protein
H37Rv_03590	gene	996	rmlB			
H37Rv_03590	CDS	996	rmlB	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
H37Rv_03591	gene	609	rmlC			
H37Rv_03591	CDS	609	rmlC	5.1.3.13	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase
H37Rv_03592	gene	960				
H37Rv_03592	CDS	960				putative protein
H37Rv_03593	gene	1095	fcl			
H37Rv_03593	CDS	1095	fcl	1.1.1.271		GDP-L-fucose synthase
H37Rv_03594	gene	1011				
H37Rv_03594	CDS	1011		4.1.3.39		4-hydroxy-2-oxovalerate aldolase
H37Rv_03595	gene	1674	ilvB2			
H37Rv_03595	CDS	1674	ilvB2	2.2.1.6	COG0028	Putative acetolactate synthase large subunit IlvB2
H37Rv_03596	gene	390				
H37Rv_03596	CDS	390				hypothetical protein
H37Rv_03597	gene	507				
H37Rv_03597	CDS	507				hypothetical protein
H37Rv_03598	gene	903	menH			
H37Rv_03598	CDS	903	menH	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
H37Rv_03599	gene	1350	kgtP			
H37Rv_03599	CDS	1350	kgtP			Alpha-ketoglutarate permease
H37Rv_03600	gene	297				
H37Rv_03600	CDS	297				PE family protein PE13
H37Rv_03601	gene	1182				
H37Rv_03601	CDS	1182				PPE family protein PPE18
H37Rv_03602	gene	1302				
H37Rv_03602	CDS	1302				putative membrane protein
H37Rv_03603	gene	1047				
H37Rv_03603	CDS	1047				putative membrane protein
H37Rv_03604	gene	891				
H37Rv_03604	CDS	891		2.3.1.20		Putative diacyglycerol O-acyltransferase
H37Rv_03605	gene	654				
H37Rv_03605	CDS	654		2.3.1.20		Putative diacyglycerol O-acyltransferase
H37Rv_03606	gene	690				
H37Rv_03606	CDS	690				hypothetical protein
H37Rv_03607	gene	606				
H37Rv_03607	CDS	606				hypothetical protein
H37Rv_03608	gene	663				
H37Rv_03608	CDS	663				hypothetical protein
H37Rv_03609	gene	1539	lcpA_2			
H37Rv_03609	CDS	1539	lcpA_2		COG1316	Cell wall biosynthesis protein LcpA
H37Rv_03610	gene	945				
H37Rv_03610	CDS	945				hypothetical protein
H37Rv_03611	gene	492				
H37Rv_03611	CDS	492			COG2259	putative membrane protein
H37Rv_03612	gene	984	lipF			
H37Rv_03612	CDS	984	lipF	3.1.1.1		Carboxylesterase LipF
H37Rv_03613	gene	324				
H37Rv_03613	CDS	324			COG1695	Transcriptional regulator
H37Rv_03614	gene	165				
H37Rv_03614	CDS	165				hypothetical protein
H37Rv_03615	gene	1503	otsA			
H37Rv_03615	CDS	1503	otsA	2.4.1.15	COG0380	Trehalose-6-phosphate synthase
H37Rv_03616	gene	579				
H37Rv_03616	CDS	579				hypothetical protein
H37Rv_03617	gene	483				
H37Rv_03617	CDS	483				hypothetical protein
H37Rv_03618	gene	729				
H37Rv_03618	CDS	729				hypothetical protein
H37Rv_03619	gene	1695				
H37Rv_03619	CDS	1695				hypothetical protein
H37Rv_03620	gene	1155	lprN_3			
H37Rv_03620	CDS	1155	lprN_3			Lipoprotein LprN
H37Rv_03621	gene	1353				
H37Rv_03621	CDS	1353				hypothetical protein
H37Rv_03622	gene	1074				
H37Rv_03622	CDS	1074				hypothetical protein
H37Rv_03623	gene	1053				
H37Rv_03623	CDS	1053				hypothetical protein
H37Rv_03624	gene	1203				
H37Rv_03624	CDS	1203				hypothetical protein
H37Rv_03625	gene	843				
H37Rv_03625	CDS	843				hypothetical protein
H37Rv_03626	gene	765				
H37Rv_03626	CDS	765				hypothetical protein
H37Rv_03627	gene	954				
H37Rv_03627	CDS	954		1.1.1.-	COG1028	Putative short-chain type dehydrogenase/reductase
H37Rv_03628	gene	192				
H37Rv_03628	CDS	192				hypothetical protein
H37Rv_03629	gene	1203				
H37Rv_03629	CDS	1203		1.3.99.-		Acyl-CoA dehydrogenase FadE26
H37Rv_03630	gene	1122				
H37Rv_03630	CDS	1122		1.3.99.-		Acyl-CoA dehydrogenase FadE27
H37Rv_03631	gene	1509				
H37Rv_03631	CDS	1509		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD17
H37Rv_03632	gene	4083				
H37Rv_03632	CDS	4083				hypothetical protein
H37Rv_03633	gene	4383				
H37Rv_03633	CDS	4383				hypothetical protein
H37Rv_03634	gene	1548	ilvX			
H37Rv_03634	CDS	1548	ilvX	2.2.1.6	COG0028	Putative acetolactate synthase large subunit IlvX
H37Rv_03635	gene	837				
H37Rv_03635	CDS	837				hypothetical protein
H37Rv_03636	gene	5817				
H37Rv_03636	CDS	5817				hypothetical protein
H37Rv_03637	gene	594				
H37Rv_03637	CDS	594				hypothetical protein
H37Rv_03638	gene	2979				
H37Rv_03638	CDS	2979				hypothetical protein
H37Rv_03639	gene	609				
H37Rv_03639	CDS	609				hypothetical protein
H37Rv_03640	gene	1647				
H37Rv_03640	CDS	1647		6.2.1.3		Long-chain-fatty-acid--CoA/3-oxocholest-4-en-26-oate--CoA ligase
H37Rv_03641	gene	801	paaF			
H37Rv_03641	CDS	801	paaF	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
H37Rv_03642	gene	840				
H37Rv_03642	CDS	840				hypothetical protein
H37Rv_03643	gene	588				
H37Rv_03643	CDS	588		1.14.15.28		Steroid C26-monooxygenase
H37Rv_03644	gene	618				
H37Rv_03644	CDS	618		1.14.15.28		Steroid C26-monooxygenase
H37Rv_03645	gene	711				
H37Rv_03645	CDS	711				hypothetical protein
H37Rv_03646	gene	1032				
H37Rv_03646	CDS	1032		1.-.-.-		Putative coenzyme F420-dependent oxidoreductase
H37Rv_03647	gene	1005				
H37Rv_03647	CDS	1005				hypothetical protein
H37Rv_03648	gene	1065				
H37Rv_03648	CDS	1065				hypothetical protein
H37Rv_03649	gene	1185				
H37Rv_03649	CDS	1185				hypothetical protein
H37Rv_03650	gene	927	pknD_4			
H37Rv_03650	CDS	927	pknD_4	2.7.11.1	COG0515	Serine/threonine-protein kinase PknD
H37Rv_03651	gene	525	yrdA			
H37Rv_03651	CDS	525	yrdA		COG0663	Protein YrdA
H37Rv_03652	gene	1161	kshA			
H37Rv_03652	CDS	1161	kshA	1.14.15.30	COG4638	3-ketosteroid-9-alpha-monooxygenase, oxygenase component
H37Rv_03653	gene	450				
H37Rv_03653	CDS	450				hypothetical protein
H37Rv_03654	gene	711				
H37Rv_03654	CDS	711				hypothetical protein
H37Rv_03655	gene	198				
H37Rv_03655	CDS	198				hypothetical protein
H37Rv_03656	gene	1155				
H37Rv_03656	CDS	1155				hypothetical protein
H37Rv_03657	gene	783	fabG			
H37Rv_03657	CDS	783	fabG	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
H37Rv_03658	gene	1128				
H37Rv_03658	CDS	1128				hypothetical protein
H37Rv_03659	gene	1221				
H37Rv_03659	CDS	1221				putative PPE family protein PPE51
H37Rv_03660	gene	1749				
H37Rv_03660	CDS	1749				putative PPE family protein PPE40
H37Rv_03661	gene	1041				
H37Rv_03661	CDS	1041		4.1.3.39	COG0119	4-hydroxy-2-oxovalerate aldolase
H37Rv_03662	gene	912	mhpF			
H37Rv_03662	CDS	912	mhpF	1.2.1.10	COG4569	Acetaldehyde dehydrogenase
H37Rv_03663	gene	786	tesE			
H37Rv_03663	CDS	786	tesE	4.2.1.132		2-hydroxyhexa-2,4-dienoate hydratase
H37Rv_03664	gene	1692	kstD			
H37Rv_03664	CDS	1692	kstD	1.3.99.4	COG1053	3-oxosteroid 1-dehydrogenase
H37Rv_03665	gene	861				
H37Rv_03665	CDS	861				hypothetical protein
H37Rv_03666	gene	1440				
H37Rv_03666	CDS	1440				hypothetical protein
H37Rv_03667	gene	1161				
H37Rv_03667	CDS	1161				hypothetical protein
H37Rv_03668	gene	390				
H37Rv_03668	CDS	390				hypothetical protein
H37Rv_03669	gene	936				
H37Rv_03669	CDS	936				hypothetical protein
H37Rv_03670	gene	1164				
H37Rv_03670	CDS	1164		1.3.99.-		Acyl-CoA dehydrogenase FadE29
H37Rv_03671	gene	93				
H37Rv_03671	tRNA	93				tRNA-Gly(gcc)
H37Rv_03672	gene	1254				
H37Rv_03672	CDS	1254		1.14.15.29	COG2124	Steroid C26-monooxygenase
H37Rv_03673	gene	1176	fadA5			
H37Rv_03673	CDS	1176	fadA5	2.3.1.16		Steroid 3-ketoacyl-CoA thiolase
H37Rv_03674	gene	456	ddn_2			
H37Rv_03674	CDS	456	ddn_2	1.-.-.-		Deazaflavin-dependent nitroreductase
H37Rv_03675	gene	915				
H37Rv_03675	CDS	915		1.1.1.-	COG1028	Putative short-chain type dehydrogenase/reductase
H37Rv_03676	gene	780	fadH_2			
H37Rv_03676	CDS	780	fadH_2	1.3.1.34	COG1028	putative 2,4-dienoyl-CoA reductase
H37Rv_03677	gene	744	crt			
H37Rv_03677	CDS	744	crt	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
H37Rv_03678	gene	879				
H37Rv_03678	CDS	879		2.8.3.-	COG1788	Putative CoA-transferase subunit alpha
H37Rv_03679	gene	753				
H37Rv_03679	CDS	753		2.8.3.-	COG2057	Putative CoA-transferase subunit beta
H37Rv_03680	gene	1068				
H37Rv_03680	CDS	1068		1.6.5.11	COG2070	NADH:quinone reductase
H37Rv_03681	gene	2019	hmp_3			
H37Rv_03681	CDS	2019	hmp_3	1.14.12.17		Flavohemoprotein
H37Rv_03682	gene	870				
H37Rv_03682	CDS	870				hypothetical protein
H37Rv_03683	gene	1161	pcaF			
H37Rv_03683	CDS	1161	pcaF	2.3.1.174	COG0183	Beta-ketoadipyl-CoA thiolase
H37Rv_03684	gene	603	kstR2_2			
H37Rv_03684	CDS	603	kstR2_2			HTH-type transcriptional repressor KstR2
H37Rv_03685	gene	1659				
H37Rv_03685	CDS	1659				putative PPE family protein PPE40
H37Rv_03686	gene	789	fabG2_2			
H37Rv_03686	CDS	789	fabG2_2	1.-.-.-		putative oxidoreductase
H37Rv_03687	gene	1158				
H37Rv_03687	CDS	1158		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
H37Rv_03688	gene	1524	fadD3_2			
H37Rv_03688	CDS	1524	fadD3_2	6.2.1.41	COG0318	3-[(3aS,4S,7aS)-7a-methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoyl:CoA ligase
H37Rv_03689	gene	1134				
H37Rv_03689	CDS	1134		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
H37Rv_03690	gene	954	caiA_4			
H37Rv_03690	CDS	954	caiA_4	1.3.8.13		Crotonobetainyl-CoA reductase
H37Rv_03691	gene	957				
H37Rv_03691	CDS	957		1.3.99.-		Acyl-CoA dehydrogenase FadE27
H37Rv_03692	gene	1167	aspC_2			
H37Rv_03692	CDS	1167	aspC_2	2.6.1.1	COG0436	Aspartate/prephenate aminotransferase
H37Rv_03693	gene	852	nat			
H37Rv_03693	CDS	852	nat	2.3.1.5	COG2162	Arylamine N-acetyltransferase
H37Rv_03694	gene	564	hsaB			
H37Rv_03694	CDS	564	hsaB	1.5.1.36	COG1853	Flavin-dependent monooxygenase, reductase subunit HsaB
H37Rv_03695	gene	903	hsaC			
H37Rv_03695	CDS	903	hsaC	1.13.11.25	COG0346	Iron-dependent extradiol dioxygenase
H37Rv_03696	gene	876	hsaD			
H37Rv_03696	CDS	876	hsaD	3.7.1.17		4,5:9,10-diseco-3-hydroxy-5,9,17-trioxoandrosta-1(10),2-diene-4-oate hydrolase
H37Rv_03697	gene	1185	hsaA_2			
H37Rv_03697	CDS	1185	hsaA_2	1.14.14.12		Flavin-dependent monooxygenase, oxygenase subunit HsaA
H37Rv_03698	gene	1077	hmp_4			
H37Rv_03698	CDS	1077	hmp_4	1.14.15.30	COG1018	3-ketosteroid-9-alpha-monooxygenase, ferredoxin reductase component
H37Rv_03699	gene	531				
H37Rv_03699	CDS	531				hypothetical protein
H37Rv_03700	gene	2136				
H37Rv_03700	CDS	2136		1.3.99.-		Acyl-CoA dehydrogenase FadE34
H37Rv_03701	gene	663	kstR			
H37Rv_03701	CDS	663	kstR			HTH-type transcriptional repressor KstR
H37Rv_03702	gene	1023	ipsA			
H37Rv_03702	CDS	1023	ipsA			HTH-type transcriptional regulator IpsA
H37Rv_03703	gene	714				
H37Rv_03703	CDS	714				hypothetical protein
H37Rv_03704	gene	921				
H37Rv_03704	CDS	921				hypothetical protein
H37Rv_03705	gene	1209	arsB			
H37Rv_03705	CDS	1209	arsB		COG1055	Arsenical pump membrane protein
H37Rv_03706	gene	969				
H37Rv_03706	CDS	969		2.1.1.-	COG0566	putative tRNA/rRNA methyltransferase
H37Rv_03707	gene	1410	cysS			
H37Rv_03707	CDS	1410	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
H37Rv_03708	gene	480	ispF			
H37Rv_03708	CDS	480	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
H37Rv_03709	gene	696	ispD			
H37Rv_03709	CDS	696	ispD	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
H37Rv_03710	gene	489	carD			
H37Rv_03710	CDS	489	carD		COG1329	RNA polymerase-binding transcription factor CarD
H37Rv_03711	gene	549	lpqE			
H37Rv_03711	CDS	549	lpqE			Putative lipoprotein LpqE
H37Rv_03712	gene	1332	radA			
H37Rv_03712	CDS	1332	radA	3.6.4.-	COG1066	DNA repair protein RadA
H37Rv_03713	gene	1077	disA			
H37Rv_03713	CDS	1077	disA	2.7.7.85	COG1623	DNA integrity scanning protein DisA
H37Rv_03714	gene	819				
H37Rv_03714	CDS	819				hypothetical protein
H37Rv_03715	gene	624	mtcA2			
H37Rv_03715	CDS	624	mtcA2	4.2.1.1	COG0288	Carbonic anhydrase 2
H37Rv_03716	gene	888	mutY			
H37Rv_03716	CDS	888	mutY	3.2.2.31	COG1194	Adenine DNA glycosylase
H37Rv_03717	gene	1755				
H37Rv_03717	CDS	1755				hypothetical protein
H37Rv_03718	gene	765	bpoC_3			
H37Rv_03718	CDS	765	bpoC_3	1.11.1.18	COG0596	Putative non-heme bromoperoxidase BpoC
H37Rv_03719	gene	318	mhuD			
H37Rv_03719	CDS	318	mhuD	1.14.99.57	COG2329	Heme oxygenase (mycobilin-producing)
H37Rv_03720	gene	1317				
H37Rv_03720	CDS	1317				hypothetical protein
H37Rv_03721	gene	828				
H37Rv_03721	CDS	828				hypothetical protein
H37Rv_03722	gene	1479				
H37Rv_03722	CDS	1479				hypothetical protein
H37Rv_03723	gene	2547	clpC1			
H37Rv_03723	CDS	2547	clpC1		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpC1
H37Rv_03724	gene	339	lsr2			
H37Rv_03724	CDS	339	lsr2			Nucleoid-associated protein Lsr2
H37Rv_03725	gene	1518	lysS1			
H37Rv_03725	CDS	1518	lysS1	6.1.1.6	COG1190	Lysine--tRNA ligase 1
H37Rv_03726	gene	819	coaX			
H37Rv_03726	CDS	819	coaX	2.7.1.33	COG1521	Type III pantothenate kinase
H37Rv_03727	gene	420	panD			
H37Rv_03727	CDS	420	panD	4.1.1.11	COG0853	Aspartate 1-decarboxylase
H37Rv_03728	gene	930	panC			
H37Rv_03728	CDS	930	panC	6.3.2.1	COG0414	Pantothenate synthetase
H37Rv_03729	gene	912				
H37Rv_03729	CDS	912				hypothetical protein
H37Rv_03730	gene	1194				
H37Rv_03730	CDS	1194				hypothetical protein
H37Rv_03731	gene	477				
H37Rv_03731	CDS	477				hypothetical protein
H37Rv_03732	gene	567	folK			
H37Rv_03732	CDS	567	folK	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
H37Rv_03733	gene	402	folB			
H37Rv_03733	CDS	402	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
H37Rv_03734	gene	828	folP1			
H37Rv_03734	CDS	828	folP1	2.5.1.15	COG0294	Dihydropteroate synthase
H37Rv_03735	gene	609	folE			
H37Rv_03735	CDS	609	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
H37Rv_03736	gene	2283	ftsH_2			
H37Rv_03736	CDS	2283	ftsH_2	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
H37Rv_03737	gene	573	espD			
H37Rv_03737	CDS	573	espD			ESX-1 secretion-associated protein EspD
H37Rv_03738	gene	312	espC			
H37Rv_03738	CDS	312	espC			ESX-1 secretion-associated protein EspC
H37Rv_03739	gene	1179	espA			
H37Rv_03739	CDS	1179	espA			ESX-1 secretion-associated protein EspA
H37Rv_03740	gene	516				
H37Rv_03740	CDS	516			COG2968	26 kDa periplasmic immunogenic protein
H37Rv_03741	gene	609	hpt			
H37Rv_03741	CDS	609	hpt	2.4.2.8	COG0634	Hypoxanthine-guanine phosphoribosyltransferase
H37Rv_03742	gene	972	tilS			
H37Rv_03742	CDS	972	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
H37Rv_03743	gene	1074				
H37Rv_03743	CDS	1074				hypothetical protein
H37Rv_03744	gene	1386				
H37Rv_03744	CDS	1386		3.4.16.-	COG2027	Carboxypeptidase
H37Rv_03745	gene	489	ppa			
H37Rv_03745	CDS	489	ppa	3.6.1.1	COG0221	Inorganic pyrophosphatase
H37Rv_03746	gene	1098				
H37Rv_03746	CDS	1098				hypothetical protein
H37Rv_03747	gene	1275				
H37Rv_03747	CDS	1275				putative protein
H37Rv_03748	gene	726	ppm1_2			
H37Rv_03748	CDS	726	ppm1_2	2.4.1.-		Polyprenol monophosphomannose synthase
H37Rv_03749	gene	345				
H37Rv_03749	CDS	345				hypothetical protein
H37Rv_03750	gene	876				
H37Rv_03750	CDS	876			COG5285	putative protein
H37Rv_03751	gene	969	galE1			
H37Rv_03751	CDS	969	galE1	5.1.3.2	COG1088	UDP-glucose 4-epimerase
H37Rv_03752	gene	1761				
H37Rv_03752	CDS	1761				hypothetical protein
H37Rv_03753	gene	348				
H37Rv_03753	CDS	348				hypothetical protein
H37Rv_03754	gene	366				
H37Rv_03754	CDS	366				hypothetical protein
H37Rv_03755	gene	747				
H37Rv_03755	CDS	747				IS21 family transposase ISAau2
H37Rv_03756	gene	1230				
H37Rv_03756	CDS	1230				IS256 family transposase IS1553
H37Rv_03757	gene	636	fic			
H37Rv_03757	CDS	636	fic	2.7.7.-	COG2184	putative protein adenylyltransferase Fic
H37Rv_03758	gene	195				
H37Rv_03758	CDS	195				hypothetical protein
H37Rv_03759	gene	192				
H37Rv_03759	CDS	192				hypothetical protein
H37Rv_03760	gene	76				
H37Rv_03760	tRNA	76				tRNA-Thr(cgt)
H37Rv_03761	gene	1209				
H37Rv_03761	CDS	1209				hypothetical protein
H37Rv_03762	gene	1650				
H37Rv_03762	CDS	1650				hypothetical protein
H37Rv_03763	gene	2988	topA			
H37Rv_03763	CDS	2988	topA	5.6.2.1	COG0550	DNA topoisomerase 1
H37Rv_03764	gene	579				
H37Rv_03764	CDS	579				hypothetical protein
H37Rv_03765	gene	204	cspA			
H37Rv_03765	CDS	204	cspA		COG1278	putative cold shock protein A
H37Rv_03766	gene	2316				
H37Rv_03766	CDS	2316				hypothetical protein
H37Rv_03767	gene	285				
H37Rv_03767	CDS	285				putative PE-PGRS family protein PE_PGRS24
H37Rv_03768	gene	1038				
H37Rv_03768	CDS	1038				hypothetical protein
H37Rv_03769	gene	855				
H37Rv_03769	CDS	855				hypothetical protein
H37Rv_03770	gene	309				
H37Rv_03770	CDS	309				Apoptosis inhibitor
H37Rv_03771	gene	288				
H37Rv_03771	CDS	288				Apoptosis inhibitor
H37Rv_03772	gene	207				
H37Rv_03772	CDS	207				hypothetical protein
H37Rv_03773	gene	588				
H37Rv_03773	CDS	588				hypothetical protein
H37Rv_03774	gene	801				
H37Rv_03774	CDS	801				hypothetical protein
H37Rv_03775	gene	1164				
H37Rv_03775	CDS	1164			COG4962	Putative conjugal transfer protein
H37Rv_03776	gene	1074				
H37Rv_03776	CDS	1074				putative protein
H37Rv_03777	gene	864				
H37Rv_03777	CDS	864		3.1.3.-	COG0560	putative phosphatase
H37Rv_03778	gene	771				
H37Rv_03778	CDS	771				hypothetical protein
H37Rv_03779	gene	1656	gsiA			
H37Rv_03779	CDS	1656	gsiA	7.4.2.10	COG1123	Glutathione import ATP-binding protein GsiA
H37Rv_03780	gene	864	oppC			
H37Rv_03780	CDS	864	oppC		COG1173	Oligopeptide transport system permease protein OppC
H37Rv_03781	gene	927	dppB			
H37Rv_03781	CDS	927	dppB		COG0601	Dipeptide transport system permease protein DppB
H37Rv_03782	gene	1626	oppA			
H37Rv_03782	CDS	1626	oppA		COG4166	Oligopeptide-binding protein OppA
H37Rv_03783	gene	1956	acsA			
H37Rv_03783	CDS	1956	acsA	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
H37Rv_03784	gene	699				
H37Rv_03784	CDS	699				hypothetical protein
