locus_tag	ftype	length_bp	gene	EC_number	COG	product
Liflandii_05267	gene	1152	lprN_5			
Liflandii_05267	CDS	1152	lprN_5			Lipoprotein LprN
Liflandii_05268	gene	1404				
Liflandii_05268	CDS	1404				hypothetical protein
Liflandii_05269	gene	1062				
Liflandii_05269	CDS	1062				hypothetical protein
Liflandii_05270	gene	1053				
Liflandii_05270	CDS	1053				hypothetical protein
Liflandii_05271	gene	1203				
Liflandii_05271	CDS	1203				hypothetical protein
Liflandii_05272	gene	843				
Liflandii_05272	CDS	843				hypothetical protein
Liflandii_05273	gene	765				
Liflandii_05273	CDS	765				hypothetical protein
Liflandii_05274	gene	894	fabG_7			
Liflandii_05274	CDS	894	fabG_7	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase
Liflandii_05275	gene	252				
Liflandii_05275	CDS	252				hypothetical protein
Liflandii_05276	gene	1179				
Liflandii_05276	CDS	1179		1.3.99.-		Acyl-CoA dehydrogenase FadE26
Liflandii_05277	gene	1098				
Liflandii_05277	CDS	1098		1.3.99.-		Acyl-CoA dehydrogenase FadE27
Liflandii_05278	gene	1512				
Liflandii_05278	CDS	1512		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD17
Liflandii_05279	gene	1119				
Liflandii_05279	CDS	1119				hypothetical protein
Liflandii_05280	gene	726				
Liflandii_05280	CDS	726				hypothetical protein
Liflandii_05281	gene	1548	ilvX			
Liflandii_05281	CDS	1548	ilvX	2.2.1.6	COG0028	Putative acetolactate synthase large subunit IlvX
Liflandii_05282	gene	831				
Liflandii_05282	CDS	831				hypothetical protein
Liflandii_05283	gene	267				
Liflandii_05283	CDS	267		2.7.1.-		putative ketoamine kinase
Liflandii_05284	gene	438				
Liflandii_05284	CDS	438				hypothetical protein
Liflandii_05285	gene	1653				
Liflandii_05285	CDS	1653		6.2.1.3		Long-chain-fatty-acid--CoA/3-oxocholest-4-en-26-oate--CoA ligase
Liflandii_05286	gene	843	paaF			
Liflandii_05286	CDS	843	paaF	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
Liflandii_05287	gene	1206				
Liflandii_05287	CDS	1206		1.14.15.28		Steroid C26-monooxygenase
Liflandii_05288	gene	711				
Liflandii_05288	CDS	711				hypothetical protein
Liflandii_05289	gene	978				
Liflandii_05289	CDS	978		1.-.-.-		Putative coenzyme F420-dependent oxidoreductase
Liflandii_05290	gene	990				
Liflandii_05290	CDS	990				hypothetical protein
Liflandii_05291	gene	1062				
Liflandii_05291	CDS	1062				hypothetical protein
Liflandii_05292	gene	1179				
Liflandii_05292	CDS	1179				hypothetical protein
Liflandii_05293	gene	891				
Liflandii_05293	CDS	891			COG2141	putative protein
Liflandii_05294	gene	273				
Liflandii_05294	CDS	273				hypothetical protein
Liflandii_05295	gene	255				
Liflandii_05295	CDS	255				hypothetical protein
Liflandii_05296	gene	1047				
Liflandii_05296	CDS	1047				ISAs1 family transposase ISMul1
Liflandii_05297	gene	945	pknD_11			
Liflandii_05297	CDS	945	pknD_11	2.7.11.1	COG0515	Serine/threonine-protein kinase PknD
Liflandii_05298	gene	939	pknD_12			
Liflandii_05298	CDS	939	pknD_12	2.7.11.1	COG0515	Serine/threonine-protein kinase PknD
Liflandii_05299	gene	636				
Liflandii_05299	CDS	636				hypothetical protein
Liflandii_05300	gene	1002				
Liflandii_05300	CDS	1002				hypothetical protein
Liflandii_05301	gene	525	yrdA			
Liflandii_05301	CDS	525	yrdA		COG0663	Protein YrdA
Liflandii_05302	gene	1185	kshA_3			
Liflandii_05302	CDS	1185	kshA_3	1.14.15.30	COG4638	3-ketosteroid-9-alpha-monooxygenase, oxygenase component
Liflandii_05303	gene	450				
Liflandii_05303	CDS	450				hypothetical protein
Liflandii_05304	gene	1146				
Liflandii_05304	CDS	1146				hypothetical protein
Liflandii_05305	gene	783	fabG2_2			
Liflandii_05305	CDS	783	fabG2_2	1.-.-.-		putative oxidoreductase
Liflandii_05306	gene	1164				
Liflandii_05306	CDS	1164				hypothetical protein
Liflandii_05307	gene	363				
Liflandii_05307	CDS	363				hypothetical protein
Liflandii_05308	gene	1419				
Liflandii_05308	CDS	1419			COG2308	putative protein
Liflandii_05309	gene	1044				
Liflandii_05309	CDS	1044		4.1.3.39	COG0119	4-hydroxy-2-oxovalerate aldolase
Liflandii_05310	gene	927	mhpF_2			
Liflandii_05310	CDS	927	mhpF_2	1.2.1.10	COG4569	Acetaldehyde dehydrogenase
Liflandii_05311	gene	786	tesE			
Liflandii_05311	CDS	786	tesE	4.2.1.132		2-hydroxyhexa-2,4-dienoate hydratase
Liflandii_05312	gene	1695	kstD_3			
Liflandii_05312	CDS	1695	kstD_3	1.3.99.4	COG1053	3-oxosteroid 1-dehydrogenase
Liflandii_05313	gene	870				
Liflandii_05313	CDS	870				hypothetical protein
Liflandii_05314	gene	846				
Liflandii_05314	CDS	846				hypothetical protein
Liflandii_05315	gene	1161				
Liflandii_05315	CDS	1161				hypothetical protein
Liflandii_05316	gene	402				
Liflandii_05316	CDS	402				hypothetical protein
Liflandii_05317	gene	951				
Liflandii_05317	CDS	951				hypothetical protein
Liflandii_05318	gene	1164				
Liflandii_05318	CDS	1164		1.3.99.-		Acyl-CoA dehydrogenase FadE29
Liflandii_05319	gene	1032				
Liflandii_05319	CDS	1032		1.3.99.-		Acyl-CoA dehydrogenase FadE28
Liflandii_05320	gene	1254				
Liflandii_05320	CDS	1254		1.14.15.29	COG2124	Steroid C26-monooxygenase
Liflandii_05321	gene	1176	fadA5_1			
Liflandii_05321	CDS	1176	fadA5_1	2.3.1.16		Steroid 3-ketoacyl-CoA thiolase
Liflandii_05322	gene	387				
Liflandii_05322	CDS	387				hypothetical protein
Liflandii_05323	gene	456	ddn_2			
Liflandii_05323	CDS	456	ddn_2	1.-.-.-		Deazaflavin-dependent nitroreductase
Liflandii_05324	gene	906				
Liflandii_05324	CDS	906		1.1.1.-	COG1028	Putative short-chain type dehydrogenase/reductase
Liflandii_05325	gene	780	bacC_3			
Liflandii_05325	CDS	780	bacC_3	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
Liflandii_05326	gene	570				
Liflandii_05326	CDS	570				hypothetical protein
Liflandii_05327	gene	1197				
Liflandii_05327	CDS	1197				hypothetical protein
Liflandii_05328	gene	744	crt_5			
Liflandii_05328	CDS	744	crt_5	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
Liflandii_05329	gene	879				
Liflandii_05329	CDS	879		2.8.3.-	COG1788	Putative CoA-transferase subunit alpha
Liflandii_05330	gene	744				
Liflandii_05330	CDS	744		2.8.3.-	COG2057	Putative CoA-transferase subunit beta
Liflandii_05331	gene	1068				
Liflandii_05331	CDS	1068		1.6.5.11	COG2070	NADH:quinone reductase
Liflandii_05332	gene	2022	hmp_3			
Liflandii_05332	CDS	2022	hmp_3	1.14.12.17		Flavohemoprotein
Liflandii_05333	gene	747				
Liflandii_05333	CDS	747				hypothetical protein
Liflandii_05334	gene	243				
Liflandii_05334	CDS	243				hypothetical protein
Liflandii_05335	gene	891				
Liflandii_05335	CDS	891				hypothetical protein
Liflandii_05336	gene	705				
Liflandii_05336	CDS	705				hypothetical protein
Liflandii_05337	gene	243				
Liflandii_05337	CDS	243				hypothetical protein
Liflandii_05338	gene	870				
Liflandii_05338	CDS	870				hypothetical protein
Liflandii_05339	gene	1161	fadA5_2			
Liflandii_05339	CDS	1161	fadA5_2	2.3.1.16		Steroid 3-ketoacyl-CoA thiolase
Liflandii_05340	gene	558	kstR2_2			
Liflandii_05340	CDS	558	kstR2_2			HTH-type transcriptional repressor KstR2
Liflandii_05341	gene	1614				
Liflandii_05341	CDS	1614				putative PPE family protein PPE40
Liflandii_05342	gene	789	fabG2_3			
Liflandii_05342	CDS	789	fabG2_3	1.-.-.-		putative oxidoreductase
Liflandii_05343	gene	1149				
Liflandii_05343	CDS	1149		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
Liflandii_05344	gene	1524	fadD3_5			
Liflandii_05344	CDS	1524	fadD3_5	6.2.1.41	COG0318	3-[(3aS,4S,7aS)-7a-methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoyl:CoA ligase
Liflandii_05345	gene	1134				
Liflandii_05345	CDS	1134		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
Liflandii_05346	gene	936	acdA_5			
Liflandii_05346	CDS	936	acdA_5	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
Liflandii_05347	gene	963				
Liflandii_05347	CDS	963		1.3.99.-		Acyl-CoA dehydrogenase FadE34
Liflandii_05348	gene	1176	aspC_2			
Liflandii_05348	CDS	1176	aspC_2	2.6.1.1	COG0436	Aspartate/prephenate aminotransferase
Liflandii_05349	gene	843	nat			
Liflandii_05349	CDS	843	nat	2.3.1.5	COG2162	Arylamine N-acetyltransferase
Liflandii_05350	gene	612				
Liflandii_05350	CDS	612				Thioredoxin-like reductase
Liflandii_05351	gene	546	resA_2			
Liflandii_05351	CDS	546	resA_2			Thiol-disulfide oxidoreductase ResA
Liflandii_05352	gene	888				
Liflandii_05352	CDS	888				hypothetical protein
Liflandii_05353	gene	933	htpX_4			
Liflandii_05353	CDS	933	htpX_4	3.4.24.-		Protease HtpX
Liflandii_05354	gene	507				
Liflandii_05354	CDS	507				hypothetical protein
Liflandii_05355	gene	408				
Liflandii_05355	CDS	408				hypothetical protein
Liflandii_05356	gene	567	hsaB			
Liflandii_05356	CDS	567	hsaB	1.5.1.36	COG1853	Flavin-dependent monooxygenase, reductase subunit HsaB
Liflandii_05357	gene	903	hsaC			
Liflandii_05357	CDS	903	hsaC	1.13.11.25	COG0346	Iron-dependent extradiol dioxygenase
Liflandii_05358	gene	888	hsaD_3			
Liflandii_05358	CDS	888	hsaD_3	3.7.1.17		4,5:9,10-diseco-3-hydroxy-5,9,17-trioxoandrosta-1(10),2-diene-4-oate hydrolase
Liflandii_05359	gene	1185	hsaA_3			
Liflandii_05359	CDS	1185	hsaA_3	1.14.14.12		Flavin-dependent monooxygenase, oxygenase subunit HsaA
Liflandii_05360	gene	1077	hmp_4			
Liflandii_05360	CDS	1077	hmp_4	1.14.15.30	COG1018	3-ketosteroid-9-alpha-monooxygenase, ferredoxin reductase component
Liflandii_05361	gene	531				
Liflandii_05361	CDS	531				hypothetical protein
Liflandii_05362	gene	2136				
Liflandii_05362	CDS	2136		1.3.99.-		Acyl-CoA dehydrogenase FadE34
Liflandii_05363	gene	666	kstR_2			
Liflandii_05363	CDS	666	kstR_2			HTH-type transcriptional repressor KstR
Liflandii_05364	gene	1080	ipsA			
Liflandii_05364	CDS	1080	ipsA			HTH-type transcriptional regulator IpsA
Liflandii_05365	gene	939	psaA			
Liflandii_05365	CDS	939	psaA		COG0803	Manganese ABC transporter substrate-binding lipoprotein
Liflandii_05366	gene	792	mntB			
Liflandii_05366	CDS	792	mntB		COG1121	Manganese transport system ATP-binding protein MntB
Liflandii_05367	gene	852	znuB			
Liflandii_05367	CDS	852	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
Liflandii_05368	gene	717				
Liflandii_05368	CDS	717				hypothetical protein
Liflandii_05369	gene	750				
Liflandii_05369	CDS	750				hypothetical protein
Liflandii_05370	gene	759	pxpA			
Liflandii_05370	CDS	759	pxpA	3.5.2.9		5-oxoprolinase subunit A
Liflandii_05371	gene	921				
Liflandii_05371	CDS	921				hypothetical protein
Liflandii_05372	gene	1242	arsB			
Liflandii_05372	CDS	1242	arsB		COG1055	Arsenical pump membrane protein
Liflandii_05373	gene	933				
Liflandii_05373	CDS	933		2.1.1.-	COG0566	putative tRNA/rRNA methyltransferase
Liflandii_05374	gene	1407	cysS			
Liflandii_05374	CDS	1407	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
Liflandii_05375	gene	498	ispF			
Liflandii_05375	CDS	498	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
Liflandii_05376	gene	684	ispD			
Liflandii_05376	CDS	684	ispD	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
Liflandii_05377	gene	489	carD			
Liflandii_05377	CDS	489	carD		COG1329	RNA polymerase-binding transcription factor CarD
Liflandii_05378	gene	558	lpqE			
Liflandii_05378	CDS	558	lpqE			Putative lipoprotein LpqE
Liflandii_05379	gene	1476	radA			
Liflandii_05379	CDS	1476	radA	3.6.4.-	COG1066	DNA repair protein RadA
Liflandii_05380	gene	1077	disA			
Liflandii_05380	CDS	1077	disA	2.7.7.85	COG1623	DNA integrity scanning protein DisA
Liflandii_05381	gene	822				
Liflandii_05381	CDS	822				hypothetical protein
Liflandii_05382	gene	627	mtcA2			
Liflandii_05382	CDS	627	mtcA2	4.2.1.1	COG0288	Carbonic anhydrase 2
Liflandii_05383	gene	885	mutY			
Liflandii_05383	CDS	885	mutY	3.2.2.31	COG1194	Adenine DNA glycosylase
Liflandii_05384	gene	768	menH_3			
Liflandii_05384	CDS	768	menH_3	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
Liflandii_05385	gene	318	mhuD			
Liflandii_05385	CDS	318	mhuD	1.14.99.57	COG2329	Heme oxygenase (mycobilin-producing)
Liflandii_05386	gene	1371				
Liflandii_05386	CDS	1371				hypothetical protein
Liflandii_05387	gene	963	arnC_2			
Liflandii_05387	CDS	963	arnC_2	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
Liflandii_05388	gene	1569	smvA_2			
Liflandii_05388	CDS	1569	smvA_2			Methyl viologen resistance protein SmvA
Liflandii_05389	gene	1302				
Liflandii_05389	CDS	1302				hypothetical protein
Liflandii_05390	gene	783				
Liflandii_05390	CDS	783		2.5.1.10	COG0142	(2E,6E)-farnesyl diphosphate synthase
Liflandii_05391	gene	1302				
Liflandii_05391	CDS	1302				hypothetical protein
Liflandii_05392	gene	534	pspA_2			
Liflandii_05392	CDS	534	pspA_2	3.1.3.3	COG0406	Phosphoserine phosphatase 1
Liflandii_05393	gene	792				
Liflandii_05393	CDS	792				hypothetical protein
Liflandii_05394	gene	210				
Liflandii_05394	CDS	210				hypothetical protein
Liflandii_05395	gene	906				
Liflandii_05395	CDS	906				hypothetical protein
Liflandii_05396	gene	498				
Liflandii_05396	CDS	498				PE-PGRS family protein PE_PGRS26
Liflandii_05397	gene	2547	clpC1			
Liflandii_05397	CDS	2547	clpC1		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpC1
Liflandii_05398	gene	342	lsr2			
Liflandii_05398	CDS	342	lsr2			Nucleoid-associated protein Lsr2
Liflandii_05399	gene	1497	lysS1			
Liflandii_05399	CDS	1497	lysS1	6.1.1.6	COG1190	Lysine--tRNA ligase 1
Liflandii_05400	gene	792	coaX			
Liflandii_05400	CDS	792	coaX	2.7.1.33	COG1521	Type III pantothenate kinase
Liflandii_05401	gene	432	panD_2			
Liflandii_05401	CDS	432	panD_2	4.1.1.11	COG0853	Aspartate 1-decarboxylase
Liflandii_05402	gene	948	panC			
Liflandii_05402	CDS	948	panC	6.3.2.1	COG0414	Pantothenate synthetase
Liflandii_05403	gene	912				
Liflandii_05403	CDS	912				hypothetical protein
Liflandii_05404	gene	1353				
Liflandii_05404	CDS	1353				hypothetical protein
Liflandii_05405	gene	477				
Liflandii_05405	CDS	477				hypothetical protein
Liflandii_05406	gene	528	folK			
Liflandii_05406	CDS	528	folK	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
Liflandii_05407	gene	402	folB			
Liflandii_05407	CDS	402	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
Liflandii_05408	gene	636	folP1			
Liflandii_05408	CDS	636	folP1	2.5.1.15	COG0294	Dihydropteroate synthase
Liflandii_05409	gene	2847	ftsH_4			
Liflandii_05409	CDS	2847	ftsH_4	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
Liflandii_05410	gene	969	ephA_3			
Liflandii_05410	CDS	969	ephA_3	3.3.2.10		Epoxide hydrolase A
Liflandii_05411	gene	1194	limB_3			
Liflandii_05411	CDS	1194	limB_3	1.14.13.107		Limonene 1,2-monooxygenase
Liflandii_05412	gene	1014	gutB_3			
Liflandii_05412	CDS	1014	gutB_3	1.1.1.-	COG1063	Sorbitol dehydrogenase
Liflandii_05413	gene	1257				
Liflandii_05413	CDS	1257				putative PPE family protein PPE32
Liflandii_05414	gene	300				
Liflandii_05414	CDS	300				PE family protein PE13
Liflandii_05415	gene	285	esxN_5			
Liflandii_05415	CDS	285	esxN_5			ESAT-6-like protein EsxN
Liflandii_05416	gene	297	esxP_2			
Liflandii_05416	CDS	297	esxP_2			ESAT-6-like protein EsxP
Liflandii_05417	gene	1242				
Liflandii_05417	CDS	1242				hypothetical protein
Liflandii_05418	gene	300				
Liflandii_05418	CDS	300				hypothetical protein
Liflandii_05419	gene	165				
Liflandii_05419	CDS	165				hypothetical protein
Liflandii_05420	gene	1047				
Liflandii_05420	CDS	1047				ISAs1 family transposase ISMul1
Liflandii_05421	gene	747				
Liflandii_05421	CDS	747			COG2968	26 kDa periplasmic immunogenic protein
Liflandii_05422	gene	609	hpt			
Liflandii_05422	CDS	609	hpt	2.4.2.8	COG0634	Hypoxanthine-guanine phosphoribosyltransferase
Liflandii_05423	gene	348	tilS			
Liflandii_05423	CDS	348	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
Liflandii_05424	gene	1059				
Liflandii_05424	CDS	1059				hypothetical protein
Liflandii_05425	gene	1440				
Liflandii_05425	CDS	1440		3.4.16.-	COG2027	Carboxypeptidase
Liflandii_05426	gene	489	ppa			
Liflandii_05426	CDS	489	ppa	3.6.1.1	COG0221	Inorganic pyrophosphatase
Liflandii_05427	gene	1077				
Liflandii_05427	CDS	1077				hypothetical protein
Liflandii_05428	gene	1209				
Liflandii_05428	CDS	1209				putative protein
Liflandii_05429	gene	714	ppm1_3			
Liflandii_05429	CDS	714	ppm1_3	2.4.1.-		Polyprenol monophosphomannose synthase
Liflandii_05430	gene	342				
Liflandii_05430	CDS	342				hypothetical protein
Liflandii_05431	gene	945	galE1			
Liflandii_05431	CDS	945	galE1	5.1.3.2	COG1088	UDP-glucose 4-epimerase
Liflandii_05432	gene	1764				
Liflandii_05432	CDS	1764				hypothetical protein
Liflandii_05433	gene	504				
Liflandii_05433	CDS	504				hypothetical protein
Liflandii_05434	gene	933				
Liflandii_05434	CDS	933				hypothetical protein
Liflandii_05435	gene	174				
Liflandii_05435	CDS	174				hypothetical protein
Liflandii_05436	gene	786	menH_4			
Liflandii_05436	CDS	786	menH_4	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
Liflandii_05437	gene	219				
Liflandii_05437	CDS	219				hypothetical protein
Liflandii_05438	gene	282				
Liflandii_05438	CDS	282				hypothetical protein
Liflandii_05439	gene	225				
Liflandii_05439	CDS	225				hypothetical protein
Liflandii_05440	gene	156				
Liflandii_05440	CDS	156				hypothetical protein
Liflandii_05441	gene	76				
Liflandii_05441	tRNA	76				tRNA-Thr(cgt)
Liflandii_05442	gene	342				
Liflandii_05442	CDS	342				hypothetical protein
Liflandii_05443	gene	639	fic			
Liflandii_05443	CDS	639	fic	2.7.7.-	COG2184	putative protein adenylyltransferase Fic
Liflandii_05444	gene	225				
Liflandii_05444	CDS	225				hypothetical protein
Liflandii_05445	gene	705				
Liflandii_05445	CDS	705				hypothetical protein
Liflandii_05446	gene	76				
Liflandii_05446	tRNA	76				tRNA-Thr(cgt)
Liflandii_05447	gene	1218				
Liflandii_05447	CDS	1218				hypothetical protein
Liflandii_05448	gene	1590				
Liflandii_05448	CDS	1590			COG2114	putative protein
Liflandii_05449	gene	2805	topA			
Liflandii_05449	CDS	2805	topA	5.6.2.1	COG0550	DNA topoisomerase 1
Liflandii_05450	gene	579				
Liflandii_05450	CDS	579				hypothetical protein
Liflandii_05451	gene	204	cspA_2			
Liflandii_05451	CDS	204	cspA_2		COG1278	putative cold shock protein A
Liflandii_05452	gene	372				
Liflandii_05452	CDS	372				hypothetical protein
Liflandii_05453	gene	1872				
Liflandii_05453	CDS	1872				hypothetical protein
Liflandii_05454	gene	1032				
Liflandii_05454	CDS	1032				hypothetical protein
Liflandii_05455	gene	672				
Liflandii_05455	CDS	672				hypothetical protein
Liflandii_05456	gene	201				
Liflandii_05456	CDS	201				hypothetical protein
Liflandii_05457	gene	603				
Liflandii_05457	CDS	603				hypothetical protein
Liflandii_05458	gene	789				
Liflandii_05458	CDS	789				hypothetical protein
Liflandii_05459	gene	1170				
Liflandii_05459	CDS	1170			COG4962	Putative conjugal transfer protein
Liflandii_05460	gene	1110				
Liflandii_05460	CDS	1110				putative protein
Liflandii_05461	gene	858				
Liflandii_05461	CDS	858		3.1.3.-	COG0560	putative phosphatase
Liflandii_05462	gene	249				
Liflandii_05462	CDS	249				hypothetical protein
Liflandii_05463	gene	771				
Liflandii_05463	CDS	771				hypothetical protein
Liflandii_05464	gene	1656	gsiA			
Liflandii_05464	CDS	1656	gsiA	7.4.2.10	COG1123	Glutathione import ATP-binding protein GsiA
Liflandii_05465	gene	864	oppC			
Liflandii_05465	CDS	864	oppC		COG1173	Oligopeptide transport system permease protein OppC
Liflandii_05466	gene	927	dppB			
Liflandii_05466	CDS	927	dppB		COG0601	Dipeptide transport system permease protein DppB
Liflandii_05467	gene	1686	oppA			
Liflandii_05467	CDS	1686	oppA		COG4166	Oligopeptide-binding protein OppA
Liflandii_05468	gene	1956	acsA_2			
Liflandii_05468	CDS	1956	acsA_2	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
Liflandii_05469	gene	699				
Liflandii_05469	CDS	699				hypothetical protein
Liflandii_05470	gene	519				
Liflandii_05470	CDS	519				hypothetical protein
Liflandii_05471	gene	966	ephA_4			
Liflandii_05471	CDS	966	ephA_4	3.3.2.10		Epoxide hydrolase A
Liflandii_05472	gene	1203				
Liflandii_05472	CDS	1203		3.4.21.-	COG0265	Serine protease
Liflandii_05473	gene	759	nudL_2			
Liflandii_05473	CDS	759	nudL_2	3.6.1.-		putative Nudix hydrolase NudL
Liflandii_05474	gene	606	resA_3			
Liflandii_05474	CDS	606	resA_3			Thiol-disulfide oxidoreductase ResA
Liflandii_05475	gene	792	nth			
Liflandii_05475	CDS	792	nth	4.2.99.18	COG0177	Endonuclease III
Liflandii_05476	gene	369				
Liflandii_05476	CDS	369				hypothetical protein
Liflandii_05477	gene	675	crp			
Liflandii_05477	CDS	675	crp		COG0664	CRP-like cAMP-activated global transcriptional regulator
Liflandii_05478	gene	807	gloB_4			
Liflandii_05478	CDS	807	gloB_4	3.1.2.6		Hydroxyacylglutathione hydrolase
Liflandii_05479	gene	456				
Liflandii_05479	CDS	456				hypothetical protein
Liflandii_05480	gene	162				
Liflandii_05480	CDS	162				hypothetical protein
Liflandii_05481	gene	1023				
Liflandii_05481	CDS	1023			COG0003	Putative ATPase
Liflandii_05482	gene	1161				
Liflandii_05482	CDS	1161				hypothetical protein
Liflandii_05483	gene	351	whiB4			
Liflandii_05483	CDS	351	whiB4			Transcriptional regulator WhiB4
Liflandii_05484	gene	2409	mtgA			
Liflandii_05484	CDS	2409	mtgA	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
Liflandii_05485	gene	1014				
Liflandii_05485	CDS	1014				hypothetical protein
Liflandii_05486	gene	1107	sbnA			
Liflandii_05486	CDS	1107	sbnA	2.5.1.140		N-(2-amino-2-carboxyethyl)-L-glutamate synthase
Liflandii_05487	gene	75				
Liflandii_05487	tRNA	75				tRNA-Pro(cgg)
Liflandii_05488	gene	270				
Liflandii_05488	CDS	270				hypothetical protein
Liflandii_05489	gene	1287				
Liflandii_05489	CDS	1287		1.14.-.-		Putative cytochrome P450 137
Liflandii_05490	gene	312				
Liflandii_05490	CDS	312				hypothetical protein
Liflandii_05491	gene	255				
Liflandii_05491	CDS	255				hypothetical protein
Liflandii_05492	gene	537				
Liflandii_05492	CDS	537				hypothetical protein
Liflandii_05493	gene	522				
Liflandii_05493	CDS	522				hypothetical protein
Liflandii_05494	gene	405	rsfB			
Liflandii_05494	CDS	405	rsfB		COG1366	Anti-sigma-F factor antagonist RsfB
Liflandii_05495	gene	897				
Liflandii_05495	CDS	897				hypothetical protein
Liflandii_05496	gene	390	rsbS			
Liflandii_05496	CDS	390	rsbS		COG1366	RsbT antagonist protein RsbS
Liflandii_05497	gene	396	rsbT			
Liflandii_05497	CDS	396	rsbT	2.7.11.1	COG2172	Serine/threonine-protein kinase RsbT
Liflandii_05498	gene	627				
Liflandii_05498	CDS	627				hypothetical protein
Liflandii_05499	gene	2229	rsbW_2			
Liflandii_05499	CDS	2229	rsbW_2	2.7.11.1		Serine-protein kinase RsbW
Liflandii_05500	gene	1581				
Liflandii_05500	CDS	1581				hypothetical protein
Liflandii_05501	gene	555	yhbO			
Liflandii_05501	CDS	555	yhbO	3.1.2.-	COG0693	Protein/nucleic acid deglycase 2
Liflandii_05502	gene	1014	selD			
Liflandii_05502	CDS	1014	selD	2.7.9.3	COG0709	Selenide, water dikinase
Liflandii_05503	gene	95				
Liflandii_05503	tRNA	95				tRNA-SeC(tca)
Liflandii_05504	gene	423	selA_1			
Liflandii_05504	CDS	423	selA_1	2.9.1.1		L-seryl-tRNA(Sec) selenium transferase
Liflandii_05505	gene	909	selA_2			
Liflandii_05505	CDS	909	selA_2	2.9.1.1	COG1921	L-seryl-tRNA(Sec) selenium transferase
Liflandii_05506	gene	1443	tuf_3			
Liflandii_05506	CDS	1443	tuf_3			Elongation factor Tu
Liflandii_05507	gene	1896	mdtD_10			
Liflandii_05507	CDS	1896	mdtD_10			Putative multidrug resistance protein MdtD
Liflandii_05508	gene	651				
Liflandii_05508	CDS	651				hypothetical protein
Liflandii_05509	gene	315				
Liflandii_05509	CDS	315				hypothetical protein
Liflandii_05510	gene	1668	fdoG			
Liflandii_05510	CDS	1668	fdoG	1.17.1.9	COG0243	Formate dehydrogenase-O major subunit
Liflandii_05511	gene	816				
Liflandii_05511	CDS	816				hypothetical protein
Liflandii_05512	gene	891	fdnH			
Liflandii_05512	CDS	891	fdnH		COG0437	Formate dehydrogenase, nitrate-inducible, iron-sulfur subunit
Liflandii_05513	gene	972				
Liflandii_05513	CDS	972				hypothetical protein
Liflandii_05514	gene	465	yqeY			
Liflandii_05514	CDS	465	yqeY		COG1610	putative protein YqeY
Liflandii_05515	gene	1200				
Liflandii_05515	CDS	1200				hypothetical protein
Liflandii_05516	gene	651				
Liflandii_05516	CDS	651				hypothetical protein
Liflandii_05517	gene	1140				
Liflandii_05517	CDS	1140				putative membrane protein
Liflandii_05518	gene	978				
Liflandii_05518	CDS	978				hypothetical protein
Liflandii_05519	gene	1323				
Liflandii_05519	CDS	1323				hypothetical protein
Liflandii_05520	gene	993				
Liflandii_05520	CDS	993				hypothetical protein
Liflandii_05521	gene	816				
Liflandii_05521	CDS	816				hypothetical protein
Liflandii_05522	gene	705				
Liflandii_05522	CDS	705				hypothetical protein
Liflandii_05523	gene	2577				
Liflandii_05523	CDS	2577				hypothetical protein
Liflandii_05524	gene	1527	glpK			
Liflandii_05524	CDS	1527	glpK	2.7.1.30	COG0554	Glycerol kinase
Liflandii_05525	gene	1482	gshA_2			
Liflandii_05525	CDS	1482	gshA_2	6.3.2.2		Glutamate--cysteine ligase
Liflandii_05526	gene	699				
Liflandii_05526	CDS	699				putative protein
Liflandii_05527	gene	1152	egtE			
Liflandii_05527	CDS	1152	egtE	4.4.-.-	COG0520	putative hercynylcysteine sulfoxide lyase
Liflandii_05528	gene	966	egtD			
Liflandii_05528	CDS	966	egtD	2.1.1.44	COG4301	Histidine N-alpha-methyltransferase
Liflandii_05529	gene	714	egtC_2			
