locus_tag	ftype	length_bp	gene	EC_number	COG	product
Agy99_04102	CDS	960				hypothetical protein
Agy99_04103	gene	318				
Agy99_04103	CDS	318				hypothetical protein
Agy99_04104	gene	156				
Agy99_04104	CDS	156				hypothetical protein
Agy99_04105	gene	663				
Agy99_04105	CDS	663				hypothetical protein
Agy99_04106	gene	288				
Agy99_04106	CDS	288				hypothetical protein
Agy99_04107	gene	750	plsB			
Agy99_04107	CDS	750	plsB	2.3.1.15	COG2937	Glycerol-3-phosphate acyltransferase
Agy99_04108	gene	588				
Agy99_04108	CDS	588				hypothetical protein
Agy99_04109	gene	1926				
Agy99_04109	CDS	1926				hypothetical protein
Agy99_04110	gene	1482				
Agy99_04110	CDS	1482		2.3.1.20		Putative diacyglycerol O-acyltransferase
Agy99_04111	gene	1254				
Agy99_04111	CDS	1254				hypothetical protein
Agy99_04112	gene	77				
Agy99_04112	tRNA	77				tRNA-Arg(tct)
Agy99_04113	gene	768				
Agy99_04113	CDS	768				hypothetical protein
Agy99_04114	gene	321				
Agy99_04114	CDS	321				hypothetical protein
Agy99_04115	gene	1476	cobQ			
Agy99_04115	CDS	1476	cobQ		COG1492	Cobyric acid synthase
Agy99_04116	gene	360				
Agy99_04116	CDS	360				hypothetical protein
Agy99_04117	gene	870	mmaA2_2			
Agy99_04117	CDS	870	mmaA2_2	2.1.1.79	COG2230	Cyclopropane mycolic acid synthase MmaA2
Agy99_04118	gene	1170	bkdC			
Agy99_04118	CDS	1170	bkdC	2.3.1.168	COG0508	Dihydrolipoyllysine-residue acyltransferase component of branched-chain alpha-ketoacid dehydrogenase complex
Agy99_04119	gene	1047	bkdB			
Agy99_04119	CDS	1047	bkdB	1.2.4.4	COG0022	3-methyl-2-oxobutanoate dehydrogenase subunit beta
Agy99_04120	gene	1092	bkdA			
Agy99_04120	CDS	1092	bkdA	1.2.4.4	COG1071	3-methyl-2-oxobutanoate dehydrogenase subunit alpha
Agy99_04121	gene	822	citE			
Agy99_04121	CDS	822	citE	4.1.-.-	COG2301	Citrate lyase subunit beta-like protein
Agy99_04122	gene	507	paaZ			
Agy99_04122	CDS	507	paaZ		COG2030	Bifunctional protein PaaZ
Agy99_04123	gene	1167	mmgC_4			
Agy99_04123	CDS	1167	mmgC_4	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
Agy99_04124	gene	2010	accA1_1			
Agy99_04124	CDS	2010	accA1_1		COG4770	Acetyl-/propionyl-coenzyme A carboxylase alpha chain
Agy99_04125	gene	360				
Agy99_04125	CDS	360		2.1.3.1	COG4799	Methylmalonyl-CoA carboxyltransferase 12S subunit
Agy99_04126	gene	1125	pccB			
Agy99_04126	CDS	1125	pccB	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
Agy99_04127	gene	648	scoB			
Agy99_04127	CDS	648	scoB	2.8.3.5	COG2057	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit B
Agy99_04128	gene	747	scoA			
Agy99_04128	CDS	747	scoA	2.8.3.5	COG1788	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit A
Agy99_04129	gene	231				
Agy99_04129	CDS	231				hypothetical protein
Agy99_04130	gene	1302				
Agy99_04130	CDS	1302				hypothetical protein
Agy99_04131	gene	1503	fadD3_3			
Agy99_04131	CDS	1503	fadD3_3	6.2.1.41	COG0318	3-[(3aS,4S,7aS)-7a-methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoyl:CoA ligase
Agy99_04132	gene	636	slmA			
Agy99_04132	CDS	636	slmA			Nucleoid occlusion factor SlmA
Agy99_04133	gene	792				
Agy99_04133	CDS	792				hypothetical protein
Agy99_04134	gene	1329				
Agy99_04134	CDS	1329				hypothetical protein
Agy99_04135	gene	807				
Agy99_04135	CDS	807				hypothetical protein
Agy99_04136	gene	381				
Agy99_04136	CDS	381				hypothetical protein
Agy99_04137	gene	1248				
Agy99_04137	CDS	1248				hypothetical protein
Agy99_04138	gene	669	orn			
Agy99_04138	CDS	669	orn	3.1.-.-	COG1949	Oligoribonuclease
Agy99_04139	gene	76				
Agy99_04139	tRNA	76				tRNA-His(gtg)
Agy99_04140	gene	702				
Agy99_04140	CDS	702				hypothetical protein
Agy99_04141	gene	768				
Agy99_04141	CDS	768				hypothetical protein
Agy99_04142	gene	870	mlaE_3			
Agy99_04142	CDS	870	mlaE_3		COG0767	Intermembrane phospholipid transport system permease protein MlaE
Agy99_04143	gene	633	mlaE_4			
Agy99_04143	CDS	633	mlaE_4		COG0767	Intermembrane phospholipid transport system permease protein MlaE
Agy99_04144	gene	1533				
Agy99_04144	CDS	1533				hypothetical protein
Agy99_04145	gene	1056				
Agy99_04145	CDS	1056				hypothetical protein
Agy99_04146	gene	1056				
Agy99_04146	CDS	1056				hypothetical protein
Agy99_04147	gene	399				
Agy99_04147	CDS	399				hypothetical protein
Agy99_04148	gene	708				
Agy99_04148	CDS	708				hypothetical protein
Agy99_04149	gene	1206				
Agy99_04149	CDS	1206				hypothetical protein
Agy99_04150	gene	1251				
Agy99_04150	CDS	1251				hypothetical protein
Agy99_04151	gene	687				
Agy99_04151	CDS	687				hypothetical protein
Agy99_04152	gene	780				
Agy99_04152	CDS	780				hypothetical protein
Agy99_04153	gene	1200	ldtB			
Agy99_04153	CDS	1200	ldtB	2.3.2.-	COG1376	L,D-transpeptidase 2
Agy99_04154	gene	138				
Agy99_04154	CDS	138				hypothetical protein
Agy99_04155	gene	74				
Agy99_04155	tRNA	74				tRNA-Lys(ctt)
Agy99_04156	gene	399				
Agy99_04156	CDS	399				hypothetical protein
Agy99_04157	gene	885				
Agy99_04157	CDS	885				hypothetical protein
Agy99_04158	gene	1740				
Agy99_04158	CDS	1740				hypothetical protein
Agy99_04159	gene	228				
Agy99_04159	CDS	228				hypothetical protein
Agy99_04160	gene	474	bcp			
Agy99_04160	CDS	474	bcp	1.11.1.15	COG1225	Putative peroxiredoxin
Agy99_04161	gene	1326	dapE_3			
Agy99_04161	CDS	1326	dapE_3	3.5.1.18		Succinyl-diaminopimelate desuccinylase
Agy99_04162	gene	321				
Agy99_04162	CDS	321				hypothetical protein
Agy99_04163	gene	687				
Agy99_04163	CDS	687				hypothetical protein
Agy99_04164	gene	657	degU			
Agy99_04164	CDS	657	degU		COG2197	Transcriptional regulatory protein DegU
Agy99_04165	gene	1236				
Agy99_04165	CDS	1236				hypothetical protein
Agy99_04166	gene	393	acpS			
Agy99_04166	CDS	393	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
Agy99_04167	gene	9213				
Agy99_04167	CDS	9213				hypothetical protein
Agy99_04168	gene	723				
Agy99_04168	CDS	723		3.2.1.17		Putative peptidoglycan hydrolase
Agy99_04169	gene	1143	yeaW			
Agy99_04169	CDS	1143	yeaW	1.14.13.239	COG4638	Carnitine monooxygenase oxygenase subunit
Agy99_04170	gene	1161	geoB_2			
Agy99_04170	CDS	1161	geoB_2	1.2.1.86		Geranial dehydrogenase
Agy99_04171	gene	234	geoB_3			
Agy99_04171	CDS	234	geoB_3	1.2.1.86		Geranial dehydrogenase
Agy99_04172	gene	447				
Agy99_04172	CDS	447				hypothetical protein
Agy99_04173	gene	537				
Agy99_04173	CDS	537				hypothetical protein
Agy99_04174	gene	426				
Agy99_04174	CDS	426				hypothetical protein
Agy99_04175	gene	657	eryF			
Agy99_04175	CDS	657	eryF	1.14.15.35		6-deoxyerythronolide B hydroxylase
Agy99_04176	gene	1674	bmr3			
Agy99_04176	CDS	1674	bmr3			Multidrug resistance protein 3
Agy99_04177	gene	1302				
Agy99_04177	CDS	1302				hypothetical protein
Agy99_04178	gene	267				
Agy99_04178	CDS	267				hypothetical protein
Agy99_04179	gene	1128	kshA_2			
Agy99_04179	CDS	1128	kshA_2	1.14.15.30		3-ketosteroid-9-alpha-monooxygenase, oxygenase component
Agy99_04180	gene	192				
Agy99_04180	CDS	192				hypothetical protein
Agy99_04181	gene	573	bbsF			
Agy99_04181	CDS	573	bbsF	2.8.3.15		Succinyl-CoA:(R)-benzylsuccinate CoA-transferase subunit BbsF
Agy99_04182	gene	1152	frc_2			
Agy99_04182	CDS	1152	frc_2	2.8.3.16		Formyl-CoA:oxalate CoA-transferase
Agy99_04183	gene	624	uctC_2			
Agy99_04183	CDS	624	uctC_2	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
Agy99_04184	gene	72				
Agy99_04184	tRNA	72				tRNA-Gly(gcc)
Agy99_04185	gene	1335				
Agy99_04185	CDS	1335				IS256 family transposase IS2606
Agy99_04186	gene	129				
Agy99_04186	CDS	129				hypothetical protein
Agy99_04187	gene	1302				
Agy99_04187	CDS	1302				hypothetical protein
Agy99_04188	gene	1182				
Agy99_04188	CDS	1182				hypothetical protein
Agy99_04189	gene	222				
Agy99_04189	CDS	222				IS256 family transposase IS2606
Agy99_04190	gene	1122				
Agy99_04190	CDS	1122				IS256 family transposase IS2606
Agy99_04191	gene	1302				
Agy99_04191	CDS	1302				hypothetical protein
Agy99_04192	gene	309				
Agy99_04192	CDS	309				hypothetical protein
Agy99_04193	gene	744	mdtD_6			
Agy99_04193	CDS	744	mdtD_6			Putative multidrug resistance protein MdtD
Agy99_04194	gene	456				
Agy99_04194	CDS	456				hypothetical protein
Agy99_04195	gene	849	fgd_6			
Agy99_04195	CDS	849	fgd_6	1.1.98.2		F420-dependent glucose-6-phosphate dehydrogenase
Agy99_04196	gene	1056				
Agy99_04196	CDS	1056		1.3.99.-		Acyl-CoA dehydrogenase FadE27
Agy99_04197	gene	918	caiA_4			
Agy99_04197	CDS	918	caiA_4	1.3.8.13		Crotonobetainyl-CoA reductase
Agy99_04198	gene	195				
Agy99_04198	CDS	195				hypothetical protein
Agy99_04199	gene	1158				
Agy99_04199	CDS	1158		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
Agy99_04200	gene	936				
Agy99_04200	CDS	936				hypothetical protein
Agy99_04201	gene	1479	baiB_2			
Agy99_04201	CDS	1479	baiB_2	6.-.-.-	COG0318	Bile acid-coenzyme A ligase
Agy99_04202	gene	600				
Agy99_04202	CDS	600				hypothetical protein
Agy99_04203	gene	978				
Agy99_04203	CDS	978				hypothetical protein
Agy99_04204	gene	369				
Agy99_04204	CDS	369				putative protein
Agy99_04205	gene	585				
Agy99_04205	CDS	585				hypothetical protein
Agy99_04206	gene	1020	menI			
Agy99_04206	CDS	1020	menI	3.1.2.28		1,4-dihydroxy-2-naphthoyl-CoA hydrolase
Agy99_04207	gene	1206				
Agy99_04207	CDS	1206				hypothetical protein
Agy99_04208	gene	1104				
Agy99_04208	CDS	1104				hypothetical protein
Agy99_04209	gene	504				
Agy99_04209	CDS	504				hypothetical protein
Agy99_04210	gene	204				
Agy99_04210	CDS	204				hypothetical protein
Agy99_04211	gene	282	PE5_3			
Agy99_04211	CDS	282	PE5_3			PE family immunomodulator PE5
Agy99_04212	gene	120				
Agy99_04212	CDS	120				hypothetical protein
Agy99_04213	gene	96				
Agy99_04213	CDS	96				hypothetical protein
Agy99_04214	gene	1962				
Agy99_04214	CDS	1962			COG1366	putative protein
Agy99_04215	gene	1236				
Agy99_04215	CDS	1236		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
Agy99_04216	gene	726	acdA_4			
Agy99_04216	CDS	726	acdA_4	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
Agy99_04217	gene	318				
Agy99_04217	CDS	318				hypothetical protein
Agy99_04218	gene	960				
Agy99_04218	CDS	960				hypothetical protein
Agy99_04219	gene	519				
Agy99_04219	CDS	519				hypothetical protein
Agy99_04220	gene	810				
Agy99_04220	CDS	810				putative protein
Agy99_04221	gene	663				
Agy99_04221	CDS	663				putative protein
Agy99_04222	gene	1227	yjiB_1			
Agy99_04222	CDS	1227	yjiB_1	1.14.-.-	COG2124	Putative cytochrome P450 YjiB
Agy99_04223	gene	1155				
Agy99_04223	CDS	1155		1.1.99.36		NDMA-dependent alcohol dehydrogenase
Agy99_04224	gene	915				
Agy99_04224	CDS	915				hypothetical protein
Agy99_04225	gene	1233				
Agy99_04225	CDS	1233		1.14.-.-		Cytochrome P450-terp
Agy99_04226	gene	1497				
Agy99_04226	CDS	1497		2.1.3.1	COG4799	Methylmalonyl-CoA carboxyltransferase 12S subunit
Agy99_04227	gene	1572				
Agy99_04227	CDS	1572				hypothetical protein
Agy99_04228	gene	1047	fgd_7			
Agy99_04228	CDS	1047	fgd_7	1.1.98.2		F420-dependent glucose-6-phosphate dehydrogenase
Agy99_04229	gene	384				
Agy99_04229	CDS	384				hypothetical protein
Agy99_04230	gene	237				
Agy99_04230	CDS	237				hypothetical protein
Agy99_04231	gene	618				
Agy99_04231	CDS	618				hypothetical protein
Agy99_04232	gene	1689				
Agy99_04232	CDS	1689		6.2.1.42		3-oxocholest-4-en-26-oate--CoA ligase
Agy99_04233	gene	1302				
Agy99_04233	CDS	1302				hypothetical protein
Agy99_04234	gene	1098	yjiB_2			
Agy99_04234	CDS	1098	yjiB_2	1.14.-.-	COG2124	Putative cytochrome P450 YjiB
Agy99_04235	gene	1092	fldA_2			
Agy99_04235	CDS	1092	fldA_2	2.8.3.17		Cinnamoyl-CoA:phenyllactate CoA-transferase
Agy99_04236	gene	1182				
Agy99_04236	CDS	1182		1.3.99.-		Acyl-CoA dehydrogenase FadE26
Agy99_04237	gene	600	caiA_5			
Agy99_04237	CDS	600	caiA_5	1.3.8.13		Crotonobetainyl-CoA reductase
Agy99_04238	gene	426				
Agy99_04238	CDS	426				hypothetical protein
Agy99_04239	gene	837				
Agy99_04239	CDS	837				hypothetical protein
Agy99_04240	gene	615				
Agy99_04240	CDS	615		6.2.1.3		Long-chain-fatty-acid--CoA/3-oxocholest-4-en-26-oate--CoA ligase
Agy99_04241	gene	948				
Agy99_04241	CDS	948		6.2.1.3		Long-chain-fatty-acid--CoA/3-oxocholest-4-en-26-oate--CoA ligase
Agy99_04242	gene	1206				
Agy99_04242	CDS	1206				hypothetical protein
Agy99_04243	gene	837				
Agy99_04243	CDS	837		4.2.1.17	COG1024	putative enoyl-CoA hydratase echA12
Agy99_04244	gene	135				
Agy99_04244	CDS	135				hypothetical protein
Agy99_04245	gene	645				
Agy99_04245	CDS	645				hypothetical protein
Agy99_04246	gene	804				
Agy99_04246	CDS	804				HTH-type transcriptional repressor
Agy99_04247	gene	897	paaF_1			
Agy99_04247	CDS	897	paaF_1	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
Agy99_04248	gene	675				
Agy99_04248	CDS	675				hypothetical protein
Agy99_04249	gene	819	paaG_2			
Agy99_04249	CDS	819	paaG_2	5.3.3.18	COG1024	1,2-epoxyphenylacetyl-CoA isomerase
Agy99_04250	gene	813	dpgD_1			
Agy99_04250	CDS	813	dpgD_1	4.2.1.17		Enoyl-CoA-hydratase
Agy99_04251	gene	816	dpgD_2			
Agy99_04251	CDS	816	dpgD_2	4.2.1.17		Enoyl-CoA-hydratase
Agy99_04252	gene	1482	menE_7			
Agy99_04252	CDS	1482	menE_7	6.2.1.26	COG0318	2-succinylbenzoate--CoA ligase
Agy99_04253	gene	993	menE_8			
Agy99_04253	CDS	993	menE_8	6.2.1.26		2-succinylbenzoate--CoA ligase
Agy99_04254	gene	609	sauT			
Agy99_04254	CDS	609	sauT	6.2.1.-	COG0318	putative sulfoacetate--CoA ligase
Agy99_04255	gene	993	fadD3_4			
Agy99_04255	CDS	993	fadD3_4	6.2.1.41	COG0318	3-[(3aS,4S,7aS)-7a-methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoyl:CoA ligase
Agy99_04256	gene	507	lcfB_7			
Agy99_04256	CDS	507	lcfB_7	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
Agy99_04257	gene	366				
Agy99_04257	CDS	366				putative protein
Agy99_04258	gene	714	mcbR_2			
Agy99_04258	CDS	714	mcbR_2		COG1802	HTH-type transcriptional regulator McbR
Agy99_04259	gene	1194	mmgC_5			
Agy99_04259	CDS	1194	mmgC_5	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
Agy99_04260	gene	1230	mct			
Agy99_04260	CDS	1230	mct	5.4.1.3	COG1804	2-methylfumaryl-CoA isomerase
Agy99_04261	gene	1008	thlA_2			
Agy99_04261	CDS	1008	thlA_2	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
Agy99_04262	gene	243				
Agy99_04262	CDS	243				hypothetical protein
Agy99_04263	gene	723	fabG2_1			
Agy99_04263	CDS	723	fabG2_1	1.-.-.-		putative oxidoreductase
Agy99_04264	gene	402	carC_4			
Agy99_04264	CDS	402	carC_4	1.3.1.108	COG1960	Caffeyl-CoA reductase-Etf complex subunit CarC
Agy99_04265	gene	519				
Agy99_04265	CDS	519				hypothetical protein
Agy99_04266	gene	414				
Agy99_04266	CDS	414				hypothetical protein
Agy99_04267	gene	1740	irtB			
Agy99_04267	CDS	1740	irtB	3.6.3.-	COG1132	Iron import ATP-binding/permease protein IrtB
Agy99_04268	gene	2625	irtA			
Agy99_04268	CDS	2625	irtA	3.6.3.-	COG1132	Iron import ATP-binding/permease protein IrtA
Agy99_04269	gene	150				
Agy99_04269	CDS	150				hypothetical protein
Agy99_04270	gene	86				
Agy99_04270	tRNA	86				tRNA-Leu(tag)
Agy99_04271	gene	393				
Agy99_04271	CDS	393				hypothetical protein
Agy99_04272	gene	363				
Agy99_04272	CDS	363				putative protein
Agy99_04273	gene	612				
Agy99_04273	CDS	612		3.6.1.66	COG0127	dITP/XTP pyrophosphatase
Agy99_04274	gene	600				
Agy99_04274	CDS	600				hypothetical protein
Agy99_04275	gene	780	rph			
Agy99_04275	CDS	780	rph	2.7.7.56	COG0689	Ribonuclease PH
Agy99_04276	gene	768				
Agy99_04276	CDS	768			COG1234	putative protein
Agy99_04277	gene	732				
Agy99_04277	CDS	732				hypothetical protein
Agy99_04278	gene	2328	aceE_2			
Agy99_04278	CDS	2328	aceE_2	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
Agy99_04279	gene	489	asnC_2			
Agy99_04279	CDS	489	asnC_2		COG1522	Regulatory protein AsnC
Agy99_04280	gene	501				
Agy99_04280	CDS	501				hypothetical protein
Agy99_04281	gene	438				
Agy99_04281	CDS	438				hypothetical protein
Agy99_04282	gene	768	mlaE_5			
Agy99_04282	CDS	768	mlaE_5		COG0767	Intermembrane phospholipid transport system permease protein MlaE
Agy99_04283	gene	855				
Agy99_04283	CDS	855				hypothetical protein
Agy99_04284	gene	1461				
Agy99_04284	CDS	1461				hypothetical protein
Agy99_04285	gene	1032				
Agy99_04285	CDS	1032				hypothetical protein
Agy99_04286	gene	1317				
Agy99_04286	CDS	1317				hypothetical protein
Agy99_04287	gene	1332				
Agy99_04287	CDS	1332				hypothetical protein
Agy99_04288	gene	1146	lprN_3			
Agy99_04288	CDS	1146	lprN_3			Lipoprotein LprN
Agy99_04289	gene	1458				
Agy99_04289	CDS	1458				hypothetical protein
Agy99_04290	gene	732				
Agy99_04290	CDS	732				hypothetical protein
Agy99_04291	gene	816	murI			
Agy99_04291	CDS	816	murI	5.1.1.3	COG0796	Glutamate racemase
Agy99_04292	gene	246				
Agy99_04292	CDS	246				hypothetical protein
Agy99_04293	gene	411				
Agy99_04293	CDS	411				hypothetical protein
Agy99_04294	gene	273	cysO			
Agy99_04294	CDS	273	cysO		COG1977	Sulfur carrier protein CysO
Agy99_04295	gene	462	mec			
Agy99_04295	CDS	462	mec	3.13.1.6	COG1310	CysO-cysteine peptidase
Agy99_04296	gene	1089				
Agy99_04296	CDS	1089		3.4.11.-	COG3191	putative aminopeptidase
Agy99_04297	gene	588				
Agy99_04297	CDS	588				putative protein
Agy99_04298	gene	306	clpS			
Agy99_04298	CDS	306	clpS		COG2127	ATP-dependent Clp protease adapter protein ClpS
Agy99_04299	gene	1317	pncB1			
Agy99_04299	CDS	1317	pncB1	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase pncB1
Agy99_04300	gene	2022	dinG_2			
Agy99_04300	CDS	2022	dinG_2	3.6.4.12	COG1199	putative ATP-dependent helicase DinG 
Agy99_04301	gene	2604	glgP			
Agy99_04301	CDS	2604	glgP	2.4.1.1	COG0058	Glycogen phosphorylase
Agy99_04302	gene	2088	glgE			
Agy99_04302	CDS	2088	glgE	2.4.99.16	COG0366	Alpha-1,4-glucan:maltose-1-phosphate maltosyltransferase
Agy99_04303	gene	2196	glgB			
Agy99_04303	CDS	2196	glgB	2.4.1.18	COG0296	1,4-alpha-glucan branching enzyme GlgB
Agy99_04304	gene	783				
Agy99_04304	CDS	783			COG3118	putative protein
Agy99_04305	gene	1182				
Agy99_04305	CDS	1182		2.3.1.9	COG0183	putative acetyl-CoA acetyltransferase
Agy99_04306	gene	468	epi			
Agy99_04306	CDS	468	epi	5.1.99.-	COG0346	Ethylmalonyl-CoA/methylmalonyl-CoA epimerase
Agy99_04307	gene	672	nucS			
Agy99_04307	CDS	672	nucS	3.1.-.-	COG1637	Endonuclease NucS
Agy99_04308	gene	1335				
Agy99_04308	CDS	1335				IS256 family transposase IS2606
Agy99_04309	gene	708				
Agy99_04309	CDS	708			COG2114	putative protein
Agy99_04310	gene	1302				
Agy99_04310	CDS	1302				hypothetical protein
Agy99_04311	gene	759				
Agy99_04311	CDS	759			COG2114	putative protein
Agy99_04312	gene	1620				
Agy99_04312	CDS	1620			COG2114	putative protein
Agy99_04313	gene	1518	alkA			
Agy99_04313	CDS	1518	alkA		COG0122	putative bifunctional transcriptional activator/DNA repair enzyme AlkA
Agy99_04314	gene	519	ogt			
Agy99_04314	CDS	519	ogt	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
Agy99_04315	gene	76				
Agy99_04315	rRNA	76				5S ribosomal RNA (partial)
Agy99_04316	gene	3098				
Agy99_04316	rRNA	3098				23S ribosomal RNA
Agy99_04317	gene	1531				
Agy99_04317	rRNA	1531				16S ribosomal RNA
Agy99_04318	gene	1239	murA			
Agy99_04318	CDS	1239	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
Agy99_04319	gene	594				
Agy99_04319	CDS	594		2.5.1.17	COG2096	Corrinoid adenosyltransferase
Agy99_04320	gene	432				
Agy99_04320	CDS	432				putative protein
Agy99_04321	gene	381	atpC			
Agy99_04321	CDS	381	atpC		COG0355	ATP synthase epsilon chain
Agy99_04322	gene	1452	atpD			
Agy99_04322	CDS	1452	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
Agy99_04323	gene	915	atpG			
Agy99_04323	CDS	915	atpG		COG0224	ATP synthase gamma chain
Agy99_04324	gene	1650	atpA			
Agy99_04324	CDS	1650	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
Agy99_04325	gene	1338	atpFH			
Agy99_04325	CDS	1338	atpFH		COG0711	ATP synthase subunit b-delta
Agy99_04326	gene	513	atpF			
Agy99_04326	CDS	513	atpF		COG0711	ATP synthase subunit b
Agy99_04327	gene	246	atpH			
Agy99_04327	CDS	246	atpH			ATP synthase subunit c
Agy99_04328	gene	753	atpB			
Agy99_04328	CDS	753	atpB		COG0356	ATP synthase subunit a
Agy99_04329	gene	495				
Agy99_04329	CDS	495				putative protein
Agy99_04330	gene	1182	wecA			
Agy99_04330	CDS	1182	wecA	2.7.8.35	COG0472	Decaprenyl-phosphate N-acetylglucosaminephosphotransferase
Agy99_04331	gene	651				
Agy99_04331	CDS	651		2.7.7.87	COG0009	Putative threonylcarbamoyl-AMP synthase
Agy99_04332	gene	849	prmC			
Agy99_04332	CDS	849	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
Agy99_04333	gene	1074	prfA			
Agy99_04333	CDS	1074	prfA		COG0216	Peptide chain release factor 1
Agy99_04334	gene	246	rpmE			
Agy99_04334	CDS	246	rpmE		COG0254	50S ribosomal protein L31
Agy99_04335	gene	1866	rho			
Agy99_04335	CDS	1866	rho	3.6.4.-	COG1158	Transcription termination factor Rho
Agy99_04336	gene	945	thrB			
Agy99_04336	CDS	945	thrB	2.7.1.39	COG0083	Homoserine kinase
Agy99_04337	gene	1083	thrC			
Agy99_04337	CDS	1083	thrC	4.2.3.1	COG0498	Threonine synthase
Agy99_04338	gene	1326	hom			
Agy99_04338	CDS	1326	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
Agy99_04339	gene	1419	lysA			
Agy99_04339	CDS	1419	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
Agy99_04340	gene	1653	argS			
Agy99_04340	CDS	1653	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
Agy99_04341	gene	76				
Agy99_04341	tRNA	76				tRNA-Arg(ccg)
Agy99_04342	gene	276				
Agy99_04342	CDS	276				hypothetical protein
Agy99_04343	gene	531				
Agy99_04343	CDS	531				hypothetical protein
Agy99_04344	gene	2670	adhE			
Agy99_04344	CDS	2670	adhE		COG1012	Aldehyde-alcohol dehydrogenase
Agy99_04345	gene	408				
Agy99_04345	CDS	408				hypothetical protein
Agy99_04346	gene	360				
Agy99_04346	CDS	360				hypothetical protein
Agy99_04347	gene	927	linB			
Agy99_04347	CDS	927	linB	3.8.1.5		Haloalkane dehalogenase
Agy99_04348	gene	1785	cocE_2			
Agy99_04348	CDS	1785	cocE_2	3.1.1.84		Cocaine esterase
Agy99_04349	gene	648				
Agy99_04349	CDS	648				hypothetical protein
Agy99_04350	gene	513				
Agy99_04350	CDS	513				hypothetical protein
Agy99_04351	gene	906	gltC_1			
Agy99_04351	CDS	906	gltC_1			HTH-type transcriptional regulator GltC
Agy99_04352	gene	1329				
Agy99_04352	CDS	1329				hypothetical protein
Agy99_04353	gene	594				
Agy99_04353	CDS	594				hypothetical protein
Agy99_04354	gene	1587				
Agy99_04354	CDS	1587			COG2114	putative protein
Agy99_04355	gene	342				
Agy99_04355	CDS	342				hypothetical protein
Agy99_04356	gene	1158				
Agy99_04356	CDS	1158				hypothetical protein
Agy99_04357	gene	537	kefC_2			
Agy99_04357	CDS	537	kefC_2			Glutathione-regulated potassium-efflux system protein KefC
Agy99_04358	gene	405				
Agy99_04358	CDS	405				hypothetical protein
Agy99_04359	gene	1200				
Agy99_04359	CDS	1200				hypothetical protein
Agy99_04360	gene	900				
Agy99_04360	CDS	900				hypothetical protein
Agy99_04361	gene	423				
Agy99_04361	CDS	423				hypothetical protein
Agy99_04362	gene	390				
Agy99_04362	CDS	390				hypothetical protein
Agy99_04363	gene	480				
Agy99_04363	CDS	480			COG1959	Putative HTH-type transcriptional regulator
Agy99_04364	gene	1851	cysNC			
Agy99_04364	CDS	1851	cysNC		COG0529	Bifunctional enzyme CysN/CysC
Agy99_04365	gene	933	cysD			
Agy99_04365	CDS	933	cysD	2.7.7.4	COG0175	Sulfate adenylyltransferase subunit 2
Agy99_04366	gene	435				
Agy99_04366	CDS	435				hypothetical protein
Agy99_04367	gene	492	mtcA1			
Agy99_04367	CDS	492	mtcA1	4.2.1.1	COG0288	Beta-carbonic anhydrase 1
Agy99_04368	gene	978				
Agy99_04368	CDS	978			COG0601	Putative peptide transport permease protein
Agy99_04369	gene	894				
Agy99_04369	CDS	894			COG1173	Putative peptide transport permease protein
Agy99_04370	gene	1839				
Agy99_04370	CDS	1839			COG1123	putative ABC transporter ATP-binding protein
Agy99_04371	gene	1629				
Agy99_04371	CDS	1629			COG0747	putative protein
Agy99_04372	gene	222				
Agy99_04372	CDS	222				hypothetical protein
Agy99_04373	gene	1047				
Agy99_04373	CDS	1047				hypothetical protein
Agy99_04374	gene	1590				
Agy99_04374	CDS	1590		1.1.-.-	COG2303	putative GMC-type oxidoreductase
Agy99_04375	gene	2631				
Agy99_04375	CDS	2631				putative protein
Agy99_04376	gene	1152				
Agy99_04376	CDS	1152				hypothetical protein
Agy99_04377	gene	597				
Agy99_04377	CDS	597		3.1.3.-	COG2062	putative protein
