locus_tag	ftype	length_bp	gene	EC_number	COG	product
P7741_04166	gene	708	osmV			
P7741_04166	CDS	708	osmV	3.6.3.-	COG1125	Osmoprotectant import ATP-binding protein OsmV
P7741_04167	gene	378	opuBA			
P7741_04167	CDS	378	opuBA		COG1125	Choline transport ATP-binding protein OpuBA
P7741_04168	gene	948	yehZ			
P7741_04168	CDS	948	yehZ		COG1732	Glycine betaine-binding protein YehZ
P7741_04169	gene	378				
P7741_04169	CDS	378			COG5416	putative membrane protein
P7741_04170	gene	1053				
P7741_04170	CDS	1053				hypothetical protein
P7741_04171	gene	609	pspB			
P7741_04171	CDS	609	pspB	3.1.3.3	COG0406	Putative phosphoserine phosphatase 2
P7741_04172	gene	633				
P7741_04172	CDS	633				hypothetical protein
P7741_04173	gene	405				
P7741_04173	CDS	405				hypothetical protein
P7741_04174	gene	765	golD			
P7741_04174	CDS	765	golD	1.1.1.6		NAD-dependent glycerol dehydrogenase
P7741_04175	gene	1308	bbsG_1			
P7741_04175	CDS	1308	bbsG_1	1.3.8.3		(R)-benzylsuccinyl-CoA dehydrogenase
P7741_04176	gene	603				
P7741_04176	CDS	603				hypothetical protein
P7741_04177	gene	969	qorA_3			
P7741_04177	CDS	969	qorA_3	1.6.5.5	COG0604	Quinone oxidoreductase 1
P7741_04178	gene	1881	yjcS_3			
P7741_04178	CDS	1881	yjcS_3	3.1.6.-	COG2015	Putative alkyl/aryl-sulfatase YjcS
P7741_04179	gene	486	lpqH			
P7741_04179	CDS	486	lpqH			Lipoprotein LpqH
P7741_04180	gene	1515	tcrY_2			
P7741_04180	CDS	1515	tcrY_2	2.7.13.3		putative sensor histidine kinase TcrY
P7741_04181	gene	705	tcrX_1			
P7741_04181	CDS	705	tcrX_1		COG0745	putative transcriptional regulatory protein TcrX
P7741_04182	gene	156				
P7741_04182	CDS	156				hypothetical protein
P7741_04183	gene	936				
P7741_04183	CDS	936				hypothetical protein
P7741_04184	gene	723				
P7741_04184	CDS	723				hypothetical protein
P7741_04185	gene	1020				
P7741_04185	CDS	1020				hypothetical protein
P7741_04186	gene	74				
P7741_04186	tRNA	74				tRNA-Arg(acg)
P7741_04187	gene	90				
P7741_04187	tRNA	90				tRNA-Ser(gct)
P7741_04188	gene	1086	pat			
P7741_04188	CDS	1086	pat	2.6.1.-	COG0079	Putative phenylalanine aminotransferase
P7741_04189	gene	459				
P7741_04189	CDS	459				hypothetical protein
P7741_04190	gene	585				
P7741_04190	CDS	585				hypothetical protein
P7741_04191	gene	825	echA8_3			
P7741_04191	CDS	825	echA8_3	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
P7741_04192	gene	255				
P7741_04192	CDS	255				hypothetical protein
P7741_04193	gene	702				
P7741_04193	CDS	702				hypothetical protein
P7741_04194	gene	273				
P7741_04194	CDS	273				PPE family protein PPE34
P7741_04195	gene	273				
P7741_04195	CDS	273		5.4.99.5	COG1605	Intracellular chorismate mutase
P7741_04196	gene	996	fbpB_2			
P7741_04196	CDS	996	fbpB_2	2.3.1.122	COG0627	Diacylglycerol acyltransferase/mycolyltransferase Ag85B
P7741_04197	gene	1665	pgi			
P7741_04197	CDS	1665	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
P7741_04198	gene	750				
P7741_04198	CDS	750		1.-.-.-	COG1028	putative oxidoreductase
P7741_04199	gene	663	mutM			
P7741_04199	CDS	663	mutM	4.2.99.18		Formamidopyrimidine-DNA glycosylase
P7741_04200	gene	951				
P7741_04200	CDS	951				hypothetical protein
P7741_04201	gene	1710				
P7741_04201	CDS	1710				hypothetical protein
P7741_04202	gene	1716				
P7741_04202	CDS	1716				hypothetical protein
P7741_04203	gene	741				
P7741_04203	CDS	741				hypothetical protein
P7741_04204	gene	906				
P7741_04204	CDS	906				putative protein
P7741_04205	gene	1305				
P7741_04205	CDS	1305				hypothetical protein
P7741_04206	gene	123				
P7741_04206	CDS	123				hypothetical protein
P7741_04207	gene	765				
P7741_04207	CDS	765				hypothetical protein
P7741_04208	gene	870				
P7741_04208	CDS	870			COG2141	putative protein
P7741_04209	gene	843				
P7741_04209	CDS	843		4.2.1.17	COG1024	putative enoyl-CoA hydratase echA12
P7741_04210	gene	837				
P7741_04210	CDS	837		2.1.1.-		Putative S-adenosyl-L-methionine-dependent methyltransferase
P7741_04211	gene	747				
P7741_04211	CDS	747				hypothetical protein
P7741_04212	gene	1932				
P7741_04212	CDS	1932				hypothetical protein
P7741_04213	gene	2313	ligD_2			
P7741_04213	CDS	2313	ligD_2		COG1793	Multifunctional non-homologous end joining DNA repair protein LigD
P7741_04214	gene	912	scrK			
P7741_04214	CDS	912	scrK	2.7.1.4	COG0524	Fructokinase
P7741_04215	gene	735	mku			
P7741_04215	CDS	735	mku		COG1273	Non-homologous end joining protein Ku
P7741_04216	gene	906	pstS2			
P7741_04216	CDS	906	pstS2			Phosphate-binding protein PstS2
P7741_04217	gene	1209	pknD_5			
P7741_04217	CDS	1209	pknD_5	2.7.11.1	COG0515	Serine/threonine-protein kinase PknD
P7741_04218	gene	822	pknD_6			
P7741_04218	CDS	822	pknD_6	2.7.11.1	COG0515	Serine/threonine-protein kinase PknD
P7741_04219	gene	903	pstA1			
P7741_04219	CDS	903	pstA1		COG0581	Phosphate transport system permease protein PstA 1
P7741_04220	gene	975	pstC2			
P7741_04220	CDS	975	pstC2		COG0573	Phosphate transport system permease protein PstC 2
P7741_04221	gene	1113	pstS3_2			
P7741_04221	CDS	1113	pstS3_2		COG0226	Phosphate-binding protein PstS 3
P7741_04222	gene	792				
P7741_04222	CDS	792		1.-.-.-		putative oxidoreductase
P7741_04223	gene	1089	ord_7			
P7741_04223	CDS	1089	ord_7	1.4.1.26		2,4-diaminopentanoate dehydrogenase
P7741_04224	gene	735	rosB			
P7741_04224	CDS	735	rosB	2.6.1.114		8-demethyl-8-aminoriboflavin-5'-phosphate synthase
P7741_04225	gene	1227	mntH_2			
P7741_04225	CDS	1227	mntH_2		COG1914	Divalent metal cation transporter MntH
P7741_04226	gene	330				
P7741_04226	CDS	330				hypothetical protein
P7741_04227	gene	1062				
P7741_04227	CDS	1062				hypothetical protein
P7741_04228	gene	819				
P7741_04228	CDS	819				hypothetical protein
P7741_04229	gene	76				
P7741_04229	tRNA	76				tRNA-Arg(cct)
P7741_04230	gene	153				
P7741_04230	CDS	153				hypothetical protein
P7741_04231	gene	915				
P7741_04231	CDS	915				putative protein
P7741_04232	gene	255				
P7741_04232	CDS	255				hypothetical protein
P7741_04233	gene	438				
P7741_04233	CDS	438				hypothetical protein
P7741_04234	gene	504				
P7741_04234	CDS	504				hypothetical protein
P7741_04235	gene	1311				
P7741_04235	CDS	1311				hypothetical protein
P7741_04236	gene	774				
P7741_04236	CDS	774				hypothetical protein
P7741_04237	gene	111				
P7741_04237	CDS	111				hypothetical protein
P7741_04238	gene	162				
P7741_04238	CDS	162				hypothetical protein
P7741_04239	gene	273				
P7741_04239	CDS	273				hypothetical protein
P7741_04240	gene	723				
P7741_04240	CDS	723				hypothetical protein
P7741_04241	gene	2373				
P7741_04241	CDS	2373		3.6.3.-	COG0842	ABC transporter ATP-binding/permease protein
P7741_04242	gene	144				
P7741_04242	CDS	144				hypothetical protein
P7741_04243	gene	825				
P7741_04243	CDS	825				hypothetical protein
P7741_04244	gene	975				
P7741_04244	CDS	975				hypothetical protein
P7741_04245	gene	1275				
P7741_04245	CDS	1275		4.6.1.1	COG2114	pH-sensitive adenylate cyclase
P7741_04246	gene	1446	pknD_7			
P7741_04246	CDS	1446	pknD_7	2.7.11.1		Serine/threonine-protein kinase PknD
P7741_04247	gene	222				
P7741_04247	CDS	222				hypothetical protein
P7741_04248	gene	528				
P7741_04248	CDS	528				hypothetical protein
P7741_04249	gene	1431	amiB2			
P7741_04249	CDS	1431	amiB2	3.5.1.4	COG0154	Putative amidase AmiB2
P7741_04250	gene	429				
P7741_04250	CDS	429				hypothetical protein
P7741_04251	gene	453				
P7741_04251	CDS	453		1.1.98.-		F420H(2)-dependent quinone reductase
P7741_04252	gene	1053				
P7741_04252	CDS	1053				hypothetical protein
P7741_04253	gene	393				
P7741_04253	CDS	393			COG0654	putative protein
P7741_04254	gene	705				
P7741_04254	CDS	705			COG0654	putative protein
P7741_04255	gene	813	udgB			
P7741_04255	CDS	813	udgB	3.2.2.-	COG1573	Type-5 uracil-DNA glycosylase
P7741_04256	gene	1254	tap_3			
P7741_04256	CDS	1254	tap_3			Multidrug efflux pump Tap
P7741_04257	gene	1368				
P7741_04257	CDS	1368		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
P7741_04258	gene	1164				
P7741_04258	CDS	1164		1.14.-.-	COG2124	Cytochrome P450 130
P7741_04259	gene	582				
P7741_04259	CDS	582				putative HTH-type transcriptional regulator
P7741_04260	gene	945				
P7741_04260	CDS	945				hypothetical protein
P7741_04261	gene	648				
P7741_04261	CDS	648				hypothetical protein
P7741_04262	gene	240				
P7741_04262	CDS	240				hypothetical protein
P7741_04263	gene	732				
P7741_04263	CDS	732				hypothetical protein
P7741_04264	gene	1143	oatA			
P7741_04264	CDS	1143	oatA	2.3.1.-		O-acetyltransferase OatA
P7741_04265	gene	1767	deaD_4			
P7741_04265	CDS	1767	deaD_4	3.6.4.13	COG0513	ATP-dependent RNA helicase DeaD
P7741_04266	gene	195	lprE			
P7741_04266	CDS	195	lprE			Putative lipoprotein LprE
P7741_04267	gene	3408				
P7741_04267	CDS	3408				hypothetical protein
P7741_04268	gene	1170				
P7741_04268	CDS	1170				hypothetical protein
P7741_04269	gene	693	ribZ_2			
P7741_04269	CDS	693	ribZ_2			Riboflavin transporter RibZ
P7741_04270	gene	759				
P7741_04270	CDS	759				hypothetical protein
P7741_04271	gene	3738	kgd			
P7741_04271	CDS	3738	kgd	2.2.1.5	COG0508	Multifunctional 2-oxoglutarate metabolism enzyme
P7741_04272	gene	834	sadH_2			
P7741_04272	CDS	834	sadH_2	1.-.-.-		Putative oxidoreductase SadH
P7741_04273	gene	354				
P7741_04273	CDS	354				hypothetical protein
P7741_04274	gene	1215				
P7741_04274	CDS	1215		1.1.1.38		NAD-dependent malic enzyme
P7741_04275	gene	990	mdh			
P7741_04275	CDS	990	mdh	1.1.1.37	COG0039	Malate dehydrogenase
P7741_04276	gene	1101	corA			
P7741_04276	CDS	1101	corA		COG0598	Cobalt/magnesium transport protein CorA
P7741_04277	gene	1146	msuD			
P7741_04277	CDS	1146	msuD	1.14.14.5	COG2141	Methanesulfonate monooxygenase
P7741_04278	gene	1446	gabP_2			
P7741_04278	CDS	1446	gabP_2		COG1113	GABA permease
P7741_04279	gene	594				
P7741_04279	CDS	594				hypothetical protein
P7741_04280	gene	1188	sugC			
P7741_04280	CDS	1188	sugC	3.6.3.-	COG3839	Trehalose import ATP-binding protein SugC
P7741_04281	gene	852	sugB			
P7741_04281	CDS	852	sugB		COG0395	Trehalose transport system permease protein SugB
P7741_04282	gene	909	sugA			
P7741_04282	CDS	909	sugA		COG1175	Trehalose transport system permease protein SugA
P7741_04283	gene	1437	lpqY			
P7741_04283	CDS	1437	lpqY		COG1653	Trehalose-binding lipoprotein LpqY
P7741_04284	gene	528				
P7741_04284	CDS	528				hypothetical protein
P7741_04285	gene	231				
P7741_04285	CDS	231				hypothetical protein
P7741_04286	gene	1161	mrp			
P7741_04286	CDS	1161	mrp		COG0489	Iron-sulfur cluster carrier protein
P7741_04287	gene	393	tatB			
P7741_04287	CDS	393	tatB			Sec-independent protein translocase protein TatB
P7741_04288	gene	1515				
P7741_04288	CDS	1515				hypothetical protein
P7741_04289	gene	405				
P7741_04289	CDS	405				hypothetical protein
P7741_04290	gene	768	sigE			
P7741_04290	CDS	768	sigE		COG1595	ECF RNA polymerase sigma factor SigE
P7741_04291	gene	747				
P7741_04291	CDS	747		2.1.1.-	COG4122	Putative O-methyltransferase
P7741_04292	gene	276				
P7741_04292	CDS	276				PPE family protein PPE34
P7741_04293	gene	1818				
P7741_04293	CDS	1818				putative PPE family protein PPE40
P7741_04294	gene	639	raaS			
P7741_04294	CDS	639	raaS			HTH-type transcriptional regulatory protein RaaS
P7741_04295	gene	948				
P7741_04295	CDS	948		7.6.2.-	COG1131	Multidrug efflux system ATP-binding protein
P7741_04296	gene	1644				
P7741_04296	CDS	1644			COG3559	Multidrug efflux system permease protein
P7741_04297	gene	675				
P7741_04297	CDS	675				hypothetical protein
P7741_04298	gene	417				
P7741_04298	CDS	417				PE-PGRS family protein PE_PGRS26
P7741_04299	gene	1131				
P7741_04299	CDS	1131				hypothetical protein
P7741_04300	gene	633				
P7741_04300	CDS	633				hypothetical protein
P7741_04301	gene	300				
P7741_04301	CDS	300				hypothetical protein
P7741_04302	gene	10365				
P7741_04302	CDS	10365				hypothetical protein
P7741_04303	gene	780				
P7741_04303	CDS	780				hypothetical protein
P7741_04304	gene	567				
P7741_04304	CDS	567				hypothetical protein
P7741_04305	gene	1425	ramB			
P7741_04305	CDS	1425	ramB		COG1396	HTH-type transcriptional regulator RamB
P7741_04306	gene	795				
P7741_04306	CDS	795			COG3884	putative protein
P7741_04307	gene	1287	icl			
P7741_04307	CDS	1287	icl	4.1.3.1	COG2224	Isocitrate lyase
P7741_04308	gene	867	fadB2			
P7741_04308	CDS	867	fadB2	1.1.1.157	COG1250	3-hydroxybutyryl-CoA dehydrogenase
P7741_04309	gene	861	umaA			
P7741_04309	CDS	861	umaA	2.1.1.-	COG2230	S-adenosylmethionine-dependent methyltransferase UmaA
P7741_04310	gene	192				
P7741_04310	CDS	192				hypothetical protein
P7741_04311	gene	864	pcaA			
P7741_04311	CDS	864	pcaA	2.1.1.79	COG2230	Cyclopropane mycolic acid synthase 3
P7741_04312	gene	684				
P7741_04312	CDS	684				putative HTH-type transcriptional regulator
P7741_04313	gene	1284				
P7741_04313	CDS	1284				hypothetical protein
P7741_04314	gene	417				
P7741_04314	CDS	417			COG1396	putative HTH-type transcriptional regulator
P7741_04315	gene	558	hbhA			
P7741_04315	CDS	558	hbhA			Heparin-binding hemagglutinin
P7741_04316	gene	288				
P7741_04316	CDS	288				hypothetical protein
P7741_04317	gene	483				
P7741_04317	CDS	483				hypothetical protein
P7741_04318	gene	681	deoC			
P7741_04318	CDS	681	deoC	4.1.2.4		Deoxyribose-phosphate aldolase
P7741_04319	gene	891				
P7741_04319	CDS	891				putative protein
P7741_04320	gene	843				
P7741_04320	CDS	843		3.5.-.-	COG0388	Hydrolase
P7741_04321	gene	825				
P7741_04321	CDS	825				hypothetical protein
P7741_04322	gene	831				
P7741_04322	CDS	831				hypothetical protein
P7741_04323	gene	525				
P7741_04323	CDS	525				putative protein
P7741_04324	gene	1101	murB			
P7741_04324	CDS	1101	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
P7741_04325	gene	1320	lprQ			
P7741_04325	CDS	1320	lprQ	2.3.2.-	COG1376	L,D-transpeptidase 5
P7741_04326	gene	753				
P7741_04326	CDS	753		1.-.-.-	COG4221	putative oxidoreductase
P7741_04327	gene	1302				
P7741_04327	CDS	1302			COG1940	Transcriptional regulator
P7741_04328	gene	1401	mshA_1			
P7741_04328	CDS	1401	mshA_1	2.4.1.250	COG0438	D-inositol 3-phosphate glycosyltransferase
P7741_04329	gene	552				
P7741_04329	CDS	552				putative protein
P7741_04330	gene	756	gpmA_1			
P7741_04330	CDS	756	gpmA_1	5.4.2.11	COG0588	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
P7741_04331	gene	1227	senX3			
P7741_04331	CDS	1227	senX3	2.7.13.3		Sensor-like histidine kinase senX3
P7741_04332	gene	684	regX3			
P7741_04332	CDS	684	regX3		COG0745	Sensory transduction protein regX3
P7741_04333	gene	858				
P7741_04333	CDS	858		1.1.-.-	COG2303	putative GMC-type oxidoreductase
P7741_04334	gene	342				
P7741_04334	CDS	342				hypothetical protein
P7741_04335	gene	291				
P7741_04335	CDS	291				putative protein
P7741_04336	gene	654				
P7741_04336	CDS	654				putative protein
P7741_04337	gene	738				
P7741_04337	CDS	738			COG2186	putative HTH-type transcriptional regulator
P7741_04338	gene	795				
P7741_04338	CDS	795				putative protein
P7741_04339	gene	1035	ppx1			
P7741_04339	CDS	1035	ppx1	3.6.1.11	COG0248	Exopolyphosphatase 1
P7741_04340	gene	1065				
P7741_04340	CDS	1065				putative protein
P7741_04341	gene	735				
P7741_04341	CDS	735			COG1082	putative protein
P7741_04342	gene	846				
P7741_04342	CDS	846				putative protein
P7741_04343	gene	885	proC			
P7741_04343	CDS	885	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
P7741_04344	gene	327				
P7741_04344	CDS	327				hypothetical protein
P7741_04345	gene	1134				
P7741_04345	CDS	1134			COG0451	putative protein
P7741_04346	gene	1092				
P7741_04346	CDS	1092			COG0204	putative protein
P7741_04347	gene	846	cmaA2			
P7741_04347	CDS	846	cmaA2	2.1.1.79	COG2230	Cyclopropane mycolic acid synthase 2
P7741_04348	gene	561				
P7741_04348	CDS	561				hypothetical protein
P7741_04349	gene	912	serB1			
P7741_04349	CDS	912	serB1	3.1.3.3	COG0560	Phosphoserine phosphatase SerB1
P7741_04350	gene	603				
P7741_04350	CDS	603				hypothetical protein
P7741_04351	gene	978	paoB			
P7741_04351	CDS	978	paoB	1.2.99.6	COG1319	Aldehyde oxidoreductase FAD-binding subunit PaoB
P7741_04352	gene	102				
P7741_04352	CDS	102				hypothetical protein
P7741_04353	gene	270				
P7741_04353	CDS	270				hypothetical protein
P7741_04354	gene	375	paoC			
P7741_04354	CDS	375	paoC	1.2.99.6	COG1529	Aldehyde oxidoreductase molybdenum-binding subunit PaoC
P7741_04355	gene	189				
P7741_04355	CDS	189				hypothetical protein
P7741_04356	gene	246				
P7741_04356	CDS	246				hypothetical protein
P7741_04357	gene	423	espB_1			
P7741_04357	CDS	423	espB_1			ESX-1 secretion-associated protein EspB
P7741_04358	gene	339	espL_1			
P7741_04358	CDS	339	espL_1			ESX-1 secretion-associated protein EspL
P7741_04359	gene	234	espF_1			
P7741_04359	CDS	234	espF_1			ESX-1 secretion-associated protein EspF
P7741_04360	gene	1989				
P7741_04360	CDS	1989				hypothetical protein
P7741_04361	gene	276				
P7741_04361	CDS	276			COG0526	putative protein
P7741_04362	gene	1422	hemA			
P7741_04362	CDS	1422	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
P7741_04363	gene	945	hemC			
P7741_04363	CDS	945	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
P7741_04364	gene	1677	cysG_2			
P7741_04364	CDS	1677	cysG_2	4.99.1.4		Siroheme synthase
P7741_04365	gene	984	hemB			
P7741_04365	CDS	984	hemB	4.2.1.24	COG0113	Delta-aminolevulinic acid dehydratase
P7741_04366	gene	537				
P7741_04366	CDS	537				hypothetical protein
P7741_04367	gene	114				
P7741_04367	CDS	114				hypothetical protein
P7741_04368	gene	111				
P7741_04368	CDS	111				hypothetical protein
P7741_04369	gene	513				
P7741_04369	CDS	513				hypothetical protein
P7741_04370	gene	705				
P7741_04370	CDS	705				hypothetical protein
P7741_04371	gene	1533				
P7741_04371	CDS	1533				hypothetical protein
P7741_04372	gene	75				
P7741_04372	tRNA	75				tRNA-Leu(taa)
P7741_04373	gene	825				
P7741_04373	CDS	825				hypothetical protein
P7741_04374	gene	1173				
P7741_04374	CDS	1173				PPE family protein PPE15
P7741_04375	gene	297	esxP_2			
P7741_04375	CDS	297	esxP_2			ESAT-6-like protein EsxP
P7741_04376	gene	285	esxN_3			
P7741_04376	CDS	285	esxN_3			ESAT-6-like protein EsxN
P7741_04377	gene	765	tcrX_2			
P7741_04377	CDS	765	tcrX_2		COG0745	putative transcriptional regulatory protein TcrX
P7741_04378	gene	1260	tcrY_3			
P7741_04378	CDS	1260	tcrY_3	2.7.13.3		putative sensor histidine kinase TcrY
P7741_04379	gene	741	hyuE			
P7741_04379	CDS	741	hyuE	5.1.99.5		Hydantoin racemase
P7741_04380	gene	294				
P7741_04380	CDS	294				hypothetical protein
P7741_04381	gene	951	ppx2			
P7741_04381	CDS	951	ppx2	3.6.1.11	COG0248	Exopolyphosphatase 2
P7741_04382	gene	492				
P7741_04382	CDS	492				hypothetical protein
P7741_04383	gene	702				
P7741_04383	CDS	702				hypothetical protein
P7741_04384	gene	1326	eno			
P7741_04384	CDS	1326	eno	4.2.1.11	COG0148	Enolase
P7741_04385	gene	732				
P7741_04385	CDS	732				hypothetical protein
P7741_04386	gene	1101	mazG_3			
P7741_04386	CDS	1101	mazG_3	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
P7741_04387	gene	468	mfd_1			
P7741_04387	CDS	468	mfd_1	3.6.4.-	COG1197	Transcription-repair-coupling factor
P7741_04388	gene	3021	mfd_2			
P7741_04388	CDS	3021	mfd_2	3.6.4.-	COG1197	Transcription-repair-coupling factor
P7741_04389	gene	630				
P7741_04389	CDS	630				hypothetical protein
P7741_04390	gene	73				
P7741_04390	tRNA	73				tRNA-Gln(ttg)
P7741_04391	gene	1479	glmU			
P7741_04391	CDS	1479	glmU		COG1207	Bifunctional protein GlmU
P7741_04392	gene	981	prs			
P7741_04392	CDS	981	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
P7741_04393	gene	369	arsC			
P7741_04393	CDS	369	arsC	1.20.4.1		Arsenate reductase
P7741_04394	gene	657	lpqT			
P7741_04394	CDS	657	lpqT			Putative lipoprotein LpqT
P7741_04395	gene	882				
P7741_04395	CDS	882				hypothetical protein
P7741_04396	gene	645	rplY			
P7741_04396	CDS	645	rplY		COG1825	50S ribosomal protein L25
P7741_04397	gene	576	pth			
P7741_04397	CDS	576	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
P7741_04398	gene	981				
P7741_04398	CDS	981				hypothetical protein
P7741_04399	gene	327				
P7741_04399	CDS	327				hypothetical protein
P7741_04400	gene	879				
P7741_04400	CDS	879				hypothetical protein
P7741_04401	gene	1635				
P7741_04401	CDS	1635		6.2.1.-	COG0318	Putative ligase
P7741_04402	gene	924	ispE			
P7741_04402	CDS	924	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
P7741_04403	gene	825	ksgA			
P7741_04403	CDS	825	ksgA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
P7741_04404	gene	1089	rpfB			
P7741_04404	CDS	1089	rpfB	3.-.-.-	COG3583	Resuscitation-promoting factor RpfB
P7741_04405	gene	849	tatD			
P7741_04405	CDS	849	tatD	3.1.-.-	COG0084	putative metal-dependent hydrolase TatD
P7741_04406	gene	1557	metG			
P7741_04406	CDS	1557	metG	6.1.1.10	COG0143	Methionine--tRNA ligase
P7741_04407	gene	477				
P7741_04407	CDS	477				hypothetical protein
P7741_04408	gene	1704				
P7741_04408	CDS	1704				hypothetical protein
P7741_04409	gene	1185	hcaD_2			
P7741_04409	CDS	1185	hcaD_2	1.18.1.3		3-phenylpropionate/cinnamic acid dioxygenase ferredoxin--NAD(+) reductase component
P7741_04410	gene	906	sigJ_2			
P7741_04410	CDS	906	sigJ_2			ECF RNA polymerase sigma factor SigJ
P7741_04411	gene	1344	menF_3			
P7741_04411	CDS	1344	menF_3	5.4.4.2		Isochorismate synthase MenF
P7741_04412	gene	1338				
P7741_04412	CDS	1338				hypothetical protein
P7741_04413	gene	855	rsmI			
P7741_04413	CDS	855	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
P7741_04414	gene	1557	pmt			
P7741_04414	CDS	1557	pmt	2.4.1.109	COG1928	putative dolichyl-phosphate-mannose--protein mannosyltransferase
P7741_04415	gene	1209	arcA			
P7741_04415	CDS	1209	arcA	3.5.3.6	COG2235	Arginine deiminase
P7741_04416	gene	660				
P7741_04416	CDS	660				hypothetical protein
P7741_04417	gene	654				
P7741_04417	CDS	654				hypothetical protein
P7741_04418	gene	537				
P7741_04418	CDS	537				hypothetical protein
P7741_04419	gene	993				
P7741_04419	CDS	993		2.3.1.-	COG0454	Acetyltransferase Pat
P7741_04420	gene	720	COQ5_6			
P7741_04420	CDS	720	COQ5_6	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
P7741_04421	gene	252				
P7741_04421	CDS	252				hypothetical protein
P7741_04422	gene	798				
P7741_04422	CDS	798				hypothetical protein
P7741_04423	gene	537				
P7741_04423	CDS	537				hypothetical protein
P7741_04424	gene	201				
P7741_04424	CDS	201				hypothetical protein
P7741_04425	gene	270				
P7741_04425	CDS	270				hypothetical protein
P7741_04426	gene	258				
P7741_04426	CDS	258				hypothetical protein
P7741_04427	gene	804				
P7741_04427	CDS	804		2.4.1.187		N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase
P7741_04428	gene	1581	gumD			
P7741_04428	CDS	1581	gumD	2.7.8.31	COG2148	UDP-glucose:undecaprenyl-phosphate glucose-1-phosphate transferase
P7741_04429	gene	1476	murJ			
P7741_04429	CDS	1476	murJ			lipid II flippase MurJ
P7741_04430	gene	1410	mshA_2			
P7741_04430	CDS	1410	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
P7741_04431	gene	1056				
P7741_04431	CDS	1056				hypothetical protein
P7741_04432	gene	951				
P7741_04432	CDS	951				hypothetical protein
P7741_04433	gene	1992				
P7741_04433	CDS	1992				hypothetical protein
P7741_04434	gene	702				
P7741_04434	CDS	702				hypothetical protein
P7741_04435	gene	699				
P7741_04435	CDS	699				hypothetical protein
P7741_04436	gene	624				
P7741_04436	CDS	624				hypothetical protein
P7741_04437	gene	750	nadE_2			
P7741_04437	CDS	750	nadE_2	6.3.5.1		Glutamine-dependent NAD(+) synthetase
P7741_04438	gene	753	COQ3_2			
P7741_04438	CDS	753	COQ3_2	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
P7741_04439	gene	1122	pglH			
P7741_04439	CDS	1122	pglH	2.4.1.292	COG0438	GalNAc-alpha-(1->4)-GalNAc-alpha-(1->3)-diNAcBac-PP-undecaprenol alpha-1,4-N-acetyl-D-galactosaminyltransferase
P7741_04440	gene	1476				
P7741_04440	CDS	1476				hypothetical protein
P7741_04441	gene	1182				
P7741_04441	CDS	1182				hypothetical protein
P7741_04442	gene	189				
P7741_04442	CDS	189				hypothetical protein
P7741_04443	gene	825				
P7741_04443	CDS	825				hypothetical protein
P7741_04444	gene	74				
P7741_04444	tRNA	74				tRNA-Ala(cgc)
P7741_04445	gene	1179				
P7741_04445	CDS	1179				hypothetical protein
P7741_04446	gene	612	rimJ			
P7741_04446	CDS	612	rimJ	2.3.1.267	COG1670	[Ribosomal protein S5]-alanine N-acetyltransferase
P7741_04447	gene	1290	moeA1			
P7741_04447	CDS	1290	moeA1	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase 1
P7741_04448	gene	918	gtaB			
P7741_04448	CDS	918	gtaB	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
P7741_04449	gene	594				
P7741_04449	CDS	594		6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
P7741_04450	gene	336				
P7741_04450	CDS	336				hypothetical protein
P7741_04451	gene	675				
P7741_04451	CDS	675				hypothetical protein
P7741_04452	gene	456	mscL			
P7741_04452	CDS	456	mscL		COG1970	Large-conductance mechanosensitive channel
P7741_04453	gene	546	moaB			
P7741_04453	CDS	546	moaB		COG0521	Molybdenum cofactor biosynthesis protein B
P7741_04454	gene	1440				
P7741_04454	CDS	1440				hypothetical protein
P7741_04455	gene	1536	mprB			
P7741_04455	CDS	1536	mprB	2.7.13.3		Signal transduction histidine-protein kinase/phosphatase MprB
P7741_04456	gene	699	mprA			
P7741_04456	CDS	699	mprA			Response regulator MprA
P7741_04457	gene	174	rpmF			
